sample	oyster_0.001_1x_1	oyster_0.001_2x_1	oyster_0.001_4x_1	oyster_0.001_8x_1	oyster_0.002_1x_1	oyster_0.002_2x_1	oyster_0.002_4x_1	oyster_0.002_8x_1	oyster_0.004_1x_1	oyster_0.004_2x_1	oyster_0.004_4x_1	oyster_0.004_8x_1	oyster_0.006_1x_1	oyster_0.006_2x_1	oyster_0.006_4x_1	oyster_0.006_8x_1	oyster_0.008_1x_1	oyster_0.008_2x_1	oyster_0.008_4x_1	oyster_0.008_8x_1	oyster_0.01_1x_1	oyster_0.01_2x_1	oyster_0.01_4x_1	oyster_0.01_8x_1	oyster_0.02_1x_1	oyster_0.02_2x_1	oyster_0.02_4x_1	oyster_0.02_8x_1	oyster_0.0_1x_1	oyster_0.0_2x_1	oyster_0.0_4x_1	oyster_0.0_8x_1
oyster_0.001_1x_1	0.0	0	0	0	0.0017224732312186575	0.00207854504394811	0.0020936875062895766	0.0031987509909296996	0.003547754258660385	0.004208190117362842	0.004189765434591264	0.005197198756812127	0.005496906063501061	0.006322385416368981	0.006387898204259002	0.007324919615276926	0.0071620407697171595	0.00812470520646913	0.008417620374715384	0.009283121276249529	0.008984901394076372	0.01012205677617406	0.010568361956521555	0.011271876903614864	0.01842587118473049	0.01956010339035874	0.019897269948209395	0.020606394705023123	0	0.00012335673525520896	0	0.00113539406948715
oyster_0.001_2x_1	0	0.0	0	0	0.0020257350907495475	0.0019718077406046808	0.001973332503573455	0.002880405278217979	0.003845522201166407	0.004105921481530217	0.0041212050539161105	0.004912568225937997	0.005731603441981092	0.006162349258396538	0.006257936804960673	0.0069830465382278994	0.007534231090645882	0.007966997652740782	0.008246390997428188	0.008894434164673393	0.009148448618467753	0.009920940845535409	0.0103386925161989	0.010850357496166696	0.018679948622800535	0.019674400908017198	0.01996860401354872	0.020544428723669128	0.00012333592071012145	9.412627230653836e-05	0	0.0008492894809982721
oyster_0.001_4x_1	0	0	0.0	0	0.0017948836799509538	0.0017384613176189	0.0018739645431026242	0.0025700842914313515	0.003603617827678929	0.0038058802104621314	0.00393116734527621	0.004559214640694864	0.00535131689883328	0.005792204514746269	0.0060718846140751515	0.006589822272409895	0.007452225218377406	0.007685176085690415	0.008081317593256587	0.008551414703755644	0.008818946639773007	0.00966245960887624	0.010096141466032105	0.0104756551188806	0.018393151829263155	0.01929483898937201	0.019789809354955445	0.020069234250963852	0	0	0	0.0005275151588935989
oyster_0.001_8x_1	0	0	0	0.0	0.0032540345516343105	0.0029289942423189608	0.0027907942245078976	0.0034808871818506892	0.0049850554866893715	0.0049796528144250285	0.004928918109263991	0.005563764694854534	0.006860282584960076	0.0070810672201538916	0.00713628258439547	0.007649794988970227	0.008877009842379047	0.009035954224728249	0.009264478502556739	0.009739787363699959	0.010407773869956949	0.010989269583369099	0.011257017938290814	0.011672071696623654	0.020202327968465328	0.020935782805868053	0.021289578678541643	0.021631117124017885	0.0012362769638734061	0.0008952382804034986	0.0005154172694272763	0.0013549126348836316
oyster_0.002_1x_1	0.0017224732312186575	0.0020257350907495475	0.0017948836799509538	0.0032540345516343105	0.0	0	0	0	0.0047037502053586255	0.005199056909966582	0.005069513835723294	0.0062189096452860415	0.006349636325689634	0.007042996409330926	0.007086539802973024	0.008120864272656125	0.008384636489952357	0.00899385137632025	0.009297948426582048	0.010254703578315594	0.009854753664241378	0.010930698532309546	0.011147730864347172	0.012074543938613957	0.01911337949616454	0.020359012950502353	0.020842970398084804	0.021600623065064384	0.0007544328280237877	0.0010920683897525096	0.0007396739599500046	0.0021486387026179443
oyster_0.002_2x_1	0.00207854504394811	0.0019718077406046808	0.0017384613176189	0.0029289942423189608	0	0.0	0	0	0.004820221053918217	0.005038678499656335	0.004960005036952264	0.005850340382925978	0.00663606296990038	0.0069604549048547515	0.007077880588133079	0.007848843782574	0.008786676997542875	0.009081504013782271	0.009330689067065245	0.010003189052021244	0.010003256655200632	0.010782860503318004	0.011107445833509533	0.011719021474484004	0.019526854159851448	0.02032964647606128	0.020893767095703564	0.021399552404406386	0.0010779527995165017	0.00100554893487248	0.000699660922061307	0.0018192044223066528
oyster_0.002_4x_1	0.0020936875062895766	0.001973332503573455	0.0018739645431026242	0.0027907942245078976	0	0	0.0	0	0.004808157480370001	0.004980618177542251	0.0050970865169936985	0.0057484384036986524	0.006573928189730349	0.006971115497701463	0.007194392721378229	0.00774379811272341	0.008665177234336796	0.008935739055452863	0.009315186146834797	0.009760997803116345	0.010005899223036407	0.010754927910526013	0.011130775524682002	0.011570499217490648	0.019496009328767605	0.020350135849057205	0.020814694637603326	0.021209206810733683	0.0010381615891418283	0.0009914962190737953	0.0008584935863997778	0.0017064728779531135
oyster_0.002_8x_1	0.0031987509909296996	0.002880405278217979	0.0025700842914313515	0.0034808871818506892	0	0	0	0.0	0.0060136992778708764	0.005965164961078462	0.005866997019406073	0.006546044088922454	0.00787587897836095	0.008037222434717606	0.008090637231211062	0.008670798634804355	0.009919151117089076	0.010029915821393898	0.010193875505831396	0.010747252720646139	0.011384605236244738	0.011924337977841759	0.012156003095449619	0.012605249163250454	0.021082888033735814	0.02176992568958891	0.022170896842089283	0.022538460047405118	0.00219751433328752	0.0018504273366388713	0.0014770524571592336	0.0023777339988639845
oyster_0.004_1x_1	0.003547754258660385	0.003845522201166407	0.003603617827678929	0.0049850554866893715	0.0047037502053586255	0.004820221053918217	0.004808157480370001	0.0060136992778708764	0.0	0	0	0	0.007986337352836048	0.008787421622395208	0.008978418598292737	0.009980711190111458	0.00986058724569483	0.010661677787149104	0.01096574324492694	0.011986418033938406	0.011599062892955536	0.012694264318160897	0.012937505630798207	0.013814183482295683	0.020700759722175666	0.022003492908451605	0.02237979394819356	0.023173124952551416	0.002741521743092501	0.0030809290447544324	0.002585480596865475	0.003951057029490057
oyster_0.004_2x_1	0.004208190117362842	0.004105921481530217	0.0038058802104621314	0.0049796528144250285	0.005199056909966582	0.005038678499656335	0.004980618177542251	0.005965164961078462	0	0.0	0	0	0.008572869644678627	0.008982181002452627	0.009057922012191133	0.009917774124864831	0.010498905646681544	0.010763991790032512	0.011071316757696237	0.011846416718684027	0.012124075173731708	0.012897287848495753	0.013083256126685927	0.013778862375349199	0.021374380281946603	0.022213158102891706	0.02267966093100826	0.023241249782319895	0.003168887752266536	0.0031607627945310357	0.0027748386524841795	0.003928061371707092
