sample	moss_0.05_1x_1	moss_0.05_2x_1	moss_0.05_4x_1	moss_0.05_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	moss_0.15_1x_1	moss_0.15_2x_1	moss_0.15_4x_1	moss_0.15_8x_1	moss_0.1_1x_1	moss_0.1_2x_1	moss_0.1_4x_1	moss_0.1_8x_1	moss_0.2_1x_1	moss_0.2_2x_1	moss_0.2_4x_1	moss_0.2_8x_1
moss_0.05_1x_1	0.0	0	0	8.282384527613651e-05	0.041610835548187786	0.041751198918402066	0.041036441897832954	0.04476024257833955	0.14848206273311004	0.1464810549256823	0.14904178179639183	0.1495621215480628	0.1055417913966098	0.10668327961073631	0.1072557207373116	0.10862540318583613	0.18927968381962756	0.18650234881952887	0.18343142312840688	0.18746525855934715
moss_0.05_2x_1	0	0.0	0	0	0.04387524592882408	0.04404801560917149	0.04336633198494877	0.0468469922078365	0.15236698483710753	0.15033702555655604	0.15227086544243684	0.15324278706987804	0.10861208720334192	0.1091678884136622	0.11082296744147735	0.1121061222899925	0.1971087267843119	0.1926896008472554	0.18826588831313706	0.1926267450492839
moss_0.05_4x_1	0	0	0.0	0	0.04546378371786253	0.04578261051399679	0.0450760628927247	0.04847933106114721	0.15448527473369544	0.1512526383079864	0.15425805133824255	0.15467549630083555	0.11042873089590655	0.11051995646165025	0.11236928151994297	0.11329446527816522	0.19907446738460322	0.19188979577586152	0.19310873568722697	0.19277959946707224
moss_0.05_8x_1	8.282384527613651e-05	0	0	0.0	0.045690946850009295	0.0456670128265666	0.04497811885363301	0.04833507577501972	0.15600877253230494	0.15282504291399346	0.15516851856088987	0.15628708958764415	0.11150273198563354	0.1124500108524693	0.11371412983611795	0.11498370329828156	0.19992871098413845	0.1932173063032565	0.19159778314110276	0.19494676292129876
moss_0.0_1x_1	0.041610835548187786	0.04387524592882408	0.04546378371786253	0.045690946850009295	0.0	0	0	0.00031603617887510094	0.1330817444310175	0.12953835183487383	0.132868594088146	0.13178786775925322	0.08367470362097362	0.08595483000395021	0.08722020181335444	0.08712677963516424	0.1738276991627793	0.1773404461445085	0.17926108748870007	0.1792226075479154
moss_0.0_2x_1	0.041751198918402066	0.04404801560917149	0.04578261051399679	0.0456670128265666	0	0.0	0	0	0.13158630486350953	0.13108526900517092	0.13345276323774147	0.13380293180747693	0.08560870549733857	0.08716533991454412	0.08836064881356254	0.08872389425881311	0.17859986635598002	0.17773412386477183	0.17928093849580673	0.18053177560050937
moss_0.0_4x_1	0.041036441897832954	0.04336633198494877	0.0450760628927247	0.04497811885363301	0	0	0.0	0	0.13123050455868246	0.13064625222971216	0.13274357251073843	0.13302867169377386	0.08361315899455324	0.08584352290293318	0.08755132257972376	0.08771138878158469	0.17918607031569955	0.17788330679188002	0.17575031833221955	0.17857973222428847
moss_0.0_8x_1	0.04476024257833955	0.0468469922078365	0.04847933106114721	0.04833507577501972	0.00031603617887510094	0	0	0.0	0.13671943281273125	0.13569813475084014	0.13743013328449039	0.13778948161869442	0.08866330967779956	0.09043884801804991	0.09188466508762716	0.09206634004104297	0.18377092912569182	0.18247421292456267	0.18397755231786483	0.18481708502658512
moss_0.15_1x_1	0.14848206273311004	0.15236698483710753	0.15448527473369544	0.15600877253230494	0.1330817444310175	0.13158630486350953	0.13123050455868246	0.13671943281273125	0.0	0.00012141481917238295	1.3967245244050908e-05	0.00011808135843982548	0.1719815775535789	0.175579733606415	0.17932459560712555	0.18022995133813247	0.2501347516343615	0.23315089770410713	0.24172079098963184	0.23818231777837295
moss_0.15_2x_1	0.1464810549256823	0.15033702555655604	0.1512526383079864	0.15282504291399346	0.12953835183487383	0.13108526900517092	0.13064625222971216	0.13569813475084014	0.00012141481917238295	0.0	0	7.207894201977094e-05	0.17014835209299706	0.17062324599585066	0.17596606601955256	0.17469081950042242	0.2537905847915488	0.24184003387993003	0.24736604622057112	0.24698746818464357
moss_0.15_4x_1	0.14904178179639183	0.15227086544243684	0.15425805133824255	0.15516851856088987	0.132868594088146	0.13345276323774147	0.13274357251073843	0.13743013328449039	1.3967245244050908e-05	0	0.0	3.860698934432527e-05	0.17222511571986276	0.17356228470308288	0.1762705593481445	0.17684117867480997	0.2541301658568861	0.24297345762521694	0.24463384696808144	0.24122760792087938
