sample	moss_0.05_1x_1	moss_0.05_2x_1	moss_0.05_4x_1	moss_0.05_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	moss_0.15_1x_1	moss_0.15_2x_1	moss_0.15_4x_1	moss_0.15_8x_1	moss_0.1_1x_1	moss_0.1_2x_1	moss_0.1_4x_1	moss_0.1_8x_1	moss_0.2_1x_1	moss_0.2_2x_1	moss_0.2_4x_1	moss_0.2_8x_1
moss_0.05_1x_1	0.0	0.0	0.0	0.0	0.04777536618524124	0.050103476063594554	0.050759252363997545	0.04998412840680745	0.15504235276166298	0.153022608666849	0.15187454535721778	0.15106322281856932	0.11438583740816646	0.11355275486083867	None	None	0.2040156978382606	0.20635277529516763	0.19922988602531075	0.1977745722292467
moss_0.05_2x_1	0.0	0.0	0.0	0.0	0.045815030327482686	0.048254924370271575	0.04925156668777117	0.04871370897056788	0.1603745492230869	0.15746234425071104	0.15751453701907955	0.155956957237428	0.11721807852920053	0.11738376223363738	None	None	0.21111851111661975	0.21143952963224388	0.21107864110798763	0.20447039848157578
moss_0.05_4x_1	0.0	0.0	0.0	0.0	0.04632828583983215	0.04887887891290747	0.049655624835716554	0.049110167936114245	0.1599488772281853	0.16056846827882615	0.15682323846537424	0.1570164448047812	0.12012066032120627	0.1197805992568866	None	None	0.20612229113691805	0.21239836710816945	0.20399649075829565	0.19982081209765204
moss_0.05_8x_1	0.0	0.0	0.0	0.0	0.047820968962378384	0.050441943321319425	0.051105336810462546	0.0504982721774075	0.1625261467573504	0.16009592544347992	0.1592564804421803	0.15819657151972202	0.11916708054219267	0.12118420124853878	None	None	0.21038313640172995	0.21181593148308006	0.20462374311876877	0.2008253580451157
moss_0.0_1x_1	0.04943648839851039	0.04654539359256333	0.04729304463877119	0.047827432958779	0.0	0.0	0.0	0.0	0.145053661104906	0.1457009741675198	0.14361369861816936	0.14308986855103933	0.09680309731257672	0.09690942220303515	None	None	0.19204287419009447	0.19444701909164236	0.19207889344055307	0.19322107326428759
moss_0.0_2x_1	0.049447917402216365	0.046737402408572055	0.04762286273518707	0.04819318948542234	0.0	0.0	0.0	0.0	0.14639433203944546	0.1452891154737941	0.14356168678858558	0.1413042975222835	0.09745873302296616	0.09711987528172146	None	None	0.1905082120140979	0.1945107772045953	0.19115635870651698	0.19027692983378472
moss_0.0_4x_1	0.04980651757940429	0.04742221200090445	0.04810074057103328	0.04858147188783169	0.0	0.0	0.0	0.0	0.1468875691658164	0.14529483256323503	0.14517016175826936	0.14260341809959873	0.09802357085480298	0.09789226471193099	None	None	0.19599195662620078	0.19706751345596965	0.195839255106943	0.19434859844054167
moss_0.0_8x_1	0.050490538633162496	0.048252704334952705	0.048920196165103014	0.049384285722769254	0.0	0.0	0.0	0.0	0.14610507292215605	0.14805588281577883	0.14478258184829718	0.14340464894449043	0.09860490687658327	0.0989013267618021	None	None	0.19486975088462674	0.19779632580698528	0.19385042779535924	0.19045292915541828
moss_0.15_1x_1	0.155141942757178	0.1574092956207775	0.15698758396471568	0.15748127784469854	0.14176994210428812	0.14686691167997432	0.14745714232671597	0.1438369491792058	0.0	0.0	0.0	0.0	0.18372203701690507	0.1862691196079157	None	None	0.28651383130562896	0.2638345752347022	0.26348682671415746	0.26036724097489117
moss_0.15_2x_1	0.14821017174070716	0.14957127694713881	0.1525559945719285	0.15010499441538136	0.1375215902937246	0.14085394377716054	0.14095326221173765	0.14074916385146954	0.0	0.0	0.0	0.0	0.17237959429047076	0.174261979474139	None	None	0.2469416830983349	0.2512591537617846	0.25706847323839277	0.24910647367613675
