sample	moss_0.05_1x_1	moss_0.05_2x_1	moss_0.05_4x_1	moss_0.05_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	moss_0.15_1x_1	moss_0.15_2x_1	moss_0.15_4x_1	moss_0.15_8x_1	moss_0.1_1x_1	moss_0.1_2x_1	moss_0.1_4x_1	moss_0.1_8x_1	moss_0.2_1x_1	moss_0.2_2x_1	moss_0.2_4x_1	moss_0.2_8x_1
moss_0.05_1x_1	0.0	0.0	0.0	0.0	0.045078852883638824	0.04923921401319324	0.05155250312497693	0.05144173881655064	0.1458624187633044	0.14457881710985312	0.14427874282248118	0.14370891666771957	0.10650988504024819	0.10687523214884229	0.10752017062960736	0.10667733520664407	0.1947868214095527	0.19762372584263282	0.19104121811618704	0.1897637852569175
moss_0.05_2x_1	0.0	0.0	0.0	0.0	0.04634933038504353	0.0504002216225357	0.052909653696083386	0.052822381018300814	0.15036103486759778	0.1483309173078598	0.14920525948019556	0.1481078035911787	0.1099832477965879	0.11126584178957047	0.11111984370356064	0.11142854086938767	0.19922941330380797	0.20012593133717022	0.20040641236092313	0.19434005356128062
moss_0.05_4x_1	0.0	0.0	0.0	0.0	0.047024102029539154	0.05095739997924194	0.053127384661596964	0.05289435147058859	0.14930885163099597	0.15057781961520977	0.14785226227348736	0.14842633849844072	0.11238310856656002	0.11310562909139615	0.1129189342217249	0.11188792875722375	0.1932573496780351	0.19986418076716833	0.19241941970717338	0.1887859841150291
moss_0.05_8x_1	0.0	0.0	0.0	0.0	0.04744995247524416	0.05133694551332106	0.053326620490355234	0.05293220930909797	0.15007649234556378	0.14847205604138236	0.1484294085327553	0.14788845562969752	0.1101023712028536	0.11291400131575073	0.11198294194701923	0.11087598455850786	0.19548308826914143	0.19742760523318953	0.19115352060322857	0.18793541332140448
moss_0.0_1x_1	0.048936228911467455	0.049441435887252395	0.049714988078144305	0.05000048357183298	0.0	0.0	0.0	0.0006588410344643661	0.14177870340207693	0.14338945724630453	0.14251762652946812	0.14251850238830507	0.09521799031039771	0.09644769363434	0.09642876190387206	0.0964330110177163	0.18799402350858221	0.19119361486447814	0.18978644233662026	0.19137445065803493
moss_0.0_2x_1	0.04933810299481841	0.050113760675653936	0.050698524784617664	0.05114135454942937	0.0	0.0	0.0009159054464574334	0.0013931732639843757	0.14349811485377367	0.14354647545975147	0.1432062210571629	0.14170614336525736	0.09623025475565987	0.09718429292282484	0.09757725172802172	0.09708095288292864	0.18681087542321967	0.19174692574737726	0.18956515511166938	0.18932399279617523
moss_0.0_4x_1	0.04917322660785441	0.04973678578030178	0.04954272144813607	0.04957453769749959	0.0	0.0007513813462956795	0.0	0.001692353169114559	0.14292953847593676	0.1420453028494454	0.14270371817859492	0.14070251933749897	0.09587288298159306	0.09655618410203605	0.09621391871132588	0.09563907084615211	0.19103016861090058	0.19263726893094202	0.19204467214718177	0.19100000733644545
moss_0.0_8x_1	0.04864800262224781	0.048978525987020016	0.048444159067674394	0.04827152663974904	0.0004062115737822651	0.0008733831277650925	0.0014592767495011313	0.0	0.14012511305153857	0.1424325670208259	0.13979311758967536	0.13892329893095873	0.09468280732931443	0.09553243321137203	0.09505738772322823	0.09406150906333888	0.18762779364917717	0.19084452751900546	0.18735756221268007	0.1844296394595422
moss_0.15_1x_1	0.14401992329439606	0.14939189725705945	0.14864271433875564	0.14888431248859488	0.13076958144267573	0.13684594330481634	0.13870024096374264	0.1357437331642329	0.0	0.0	0.0	0.0	0.17267435550343954	0.1759505861509223	0.1747838087437294	0.17568752198107904	0.2765849121210957	0.254175243130479	0.25452802327334717	0.25163931523261474
moss_0.15_2x_1	0.14308001830020936	0.1475218588824399	0.15001702414232065	0.14738716900722698	0.1325177683332559	0.13680061361739662	0.13811843000153404	0.1383943762956036	0.0	0.0	0.0	0.0	0.16714878473238035	0.16973773199196024	0.17203162342223954	0.17142959137758115	0.2418675150319926	0.24677137032092053	0.25328096644862547	0.2455302550567536
