sample	moss_0.05_1x_1	moss_0.05_2x_1	moss_0.05_4x_1	moss_0.05_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	moss_0.15_1x_1	moss_0.15_2x_1	moss_0.15_4x_1	moss_0.15_8x_1	moss_0.1_1x_1	moss_0.1_2x_1	moss_0.1_4x_1	moss_0.1_8x_1	moss_0.2_1x_1	moss_0.2_2x_1	moss_0.2_4x_1	moss_0.2_8x_1
moss_0.05_1x_1	0.0	0	0	0	0.04172474514138491	0.04194949503899781	0.0411820137091089	0.044969893479298806	0.14361883212386017	0.14267031060102675	0.14263464352888178	0.14421800856595424	0.1044011928232148	0.10510840957913226	0.10602289180740909	0.10667850919210109	0.19253315028639795	0.1956162159790461	0.1892939194955373	0.1912313728233912
moss_0.05_2x_1	0	0.0	0	0	0.04426156213144661	0.04441947900913035	0.04386068859741077	0.04738853588196712	0.14828239585455483	0.14649050355110815	0.14749539942819623	0.14822658759128826	0.10804431893605115	0.10953921743298001	0.10953176411798671	0.11135025550546929	0.19710478483157412	0.1981580699515243	0.19857221927358815	0.20075010165208307
moss_0.05_4x_1	0	0	0.0	0	0.04552992838134795	0.0458116186554508	0.045159010763953344	0.048721202391138085	0.14704129006757372	0.1485844796212581	0.1460525100315434	0.148516246735647	0.11031111995730725	0.1112926176794351	0.11128801525524212	0.11219221416252934	0.19085782360587855	0.1976454506961155	0.1904093743874632	0.19424708321368833
moss_0.05_8x_1	0	0	0	0.0	0.04586732771495328	0.04602446401421323	0.04527907038299772	0.04863214778755287	0.14939063560181642	0.1493074015868724	0.1488680660636601	0.14980612755655776	0.11140174313617601	0.11281333654657266	0.11262223254889114	0.1143855365249341	0.19480605009900198	0.20150797295782952	0.19501255267513606	0.19772390596955414
moss_0.0_1x_1	0.04172474514138491	0.04426156213144661	0.04552992838134795	0.04586732771495328	0.0	0	0	0.00022613412167848956	0.1290735145670432	0.13158342255041744	0.131200659769653	0.1323848793805703	0.0839013721928138	0.0865690980472471	0.08738183725463622	0.08742683126092055	0.17510558144904487	0.17901161639428032	0.17796498245835535	0.178490688264913
moss_0.0_2x_1	0.04194949503899781	0.04441947900913035	0.0458116186554508	0.04602446401421323	0	0.0	0	0	0.1309369651733614	0.13198941787242835	0.1321251755639068	0.13249669279044296	0.08505171285791502	0.08741442385203368	0.08853740218750872	0.08819442739854477	0.17387943067145561	0.17958867574424964	0.17780221191503565	0.17984642449393917
moss_0.0_4x_1	0.0411820137091089	0.04386068859741077	0.045159010763953344	0.04527907038299772	0	0	0.0	0	0.12949235991764607	0.13027071940266322	0.13207114008822363	0.13129444377518162	0.08409135159376047	0.08676827145355137	0.08786586643460892	0.0879961710372138	0.17682271028902186	0.1798231721366471	0.18028629316294664	0.18118808693002864
moss_0.0_8x_1	0.044969893479298806	0.04738853588196712	0.048721202391138085	0.04863214778755287	0.00022613412167848956	0	0	0.0	0.134965447090597	0.1354534383298871	0.1359548642900834	0.13595887280582974	0.08848556377462513	0.09103778533217521	0.09249406514564407	0.091893543578635	0.1800759441929839	0.1845905882894695	0.1829659762601621	0.18511745659991907
moss_0.15_1x_1	0.14361883212386017	0.14828239585455483	0.14704129006757372	0.14939063560181642	0.1290735145670432	0.1309369651733614	0.12949235991764607	0.134965447090597	0.0	4.620642281027987e-05	5.9565328511035354e-05	7.446095178542667e-05	0.1723619922824139	0.17556712235820282	0.1743063901362616	0.17760175300208614	0.27621026405936644	0.2537882834094609	0.25410316327111704	0.25868849971201113
moss_0.15_2x_1	0.14267031060102675	0.14649050355110815	0.1485844796212581	0.1493074015868724	0.13158342255041744	0.13198941787242835	0.13027071940266322	0.1354534383298871	4.620642281027987e-05	0.0	0	5.059750580782563e-05	0.16673610247290194	0.16929940243119213	0.17154716212824783	0.17343236775949034	0.24138973586713497	0.2462763048774127	0.2527781883196185	0.24323608500588378
moss_0.15_4x_1	0.14263464352888178	0.14749539942819623	0.1460525100315434	0.1488680660636601	0.131200659769653	0.1321251755639068	0.13207114008822363	0.1359548642900834	5.9565328511035354e-05	0	0.0	2.7597268236201344e-05	0.16827120410631535	0.1699924558037822	0.16865919163937504	0.1724211121036292	0.23723155856187084	0.24737813205782544	0.24086023622884078	0.24447197108309993
moss_0.15_8x_1	0.14421800856595424	0.14822658759128826	0.148516246735647	0.14980612755655776	0.1323848793805703	0.13249669279044296	0.13129444377518162	0.13595887280582974	7.446095178542667e-05	5.059750580782563e-05	2.7597268236201344e-05	0.0	0.1692072627850859	0.17153778127634234	0.17172650367302633	0.17522392848783497	0.23816434426951838	0.2432477718250614	0.24448169161476907	0.24230809558650857
moss_0.1_1x_1	0.1044011928232148	0.10804431893605115	0.11031111995730725	0.11140174313617601	0.0839013721928138	0.08505171285791502	0.08409135159376047	0.08848556377462513	0.1723619922824139	0.16673610247290194	0.16827120410631535	0.1692072627850859	0.0	2.3981236120906857e-05	0.00017748969346398358	8.62493357949301e-05	0.21383874464669017	0.2158265362032311	0.22222664542298476	0.21608137423612872
moss_0.1_2x_1	0.10510840957913226	0.10953921743298001	0.1112926176794351	0.11281333654657266	0.0865690980472471	0.08741442385203368	0.08676827145355137	0.09103778533217521	0.17556712235820282	0.16929940243119213	0.1699924558037822	0.17153778127634234	2.3981236120906857e-05	0.0	1.3949503591681456e-05	8.058706520641667e-05	0.20802316402273247	0.2144919561180315	0.21563999067257322	0.21594804947333202
moss_0.1_4x_1	0.10602289180740909	0.10953176411798671	0.11128801525524212	0.11262223254889114	0.08738183725463622	0.08853740218750872	0.08786586643460892	0.09249406514564407	0.1743063901362616	0.17154716212824783	0.16865919163937504	0.17172650367302633	0.00017748969346398358	1.3949503591681456e-05	0.0	8.307162692100523e-05	0.2096930578981342	0.21560623922641453	0.21227187598011077	0.21719511003982972
moss_0.1_8x_1	0.10667850919210109	0.11135025550546929	0.11219221416252934	0.1143855365249341	0.08742683126092055	0.08819442739854477	0.0879961710372138	0.091893543578635	0.17760175300208614	0.17343236775949034	0.1724211121036292	0.17522392848783497	8.62493357949301e-05	8.058706520641667e-05	8.307162692100523e-05	0.0	0.2119236251317249	0.21594988668783832	0.21722868906761927	0.2213142904352945
moss_0.2_1x_1	0.19253315028639795	0.19710478483157412	0.19085782360587855	0.19480605009900198	0.17510558144904487	0.17387943067145561	0.17682271028902186	0.1800759441929839	0.27621026405936644	0.24138973586713497	0.23723155856187084	0.23816434426951838	0.21383874464669017	0.20802316402273247	0.2096930578981342	0.2119236251317249	0.0	9.17428458340197e-05	8.384915983472574e-05	9.62644044332217e-05
