sample	moss_0.05_1x_1	moss_0.05_2x_1	moss_0.05_4x_1	moss_0.05_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	moss_0.15_1x_1	moss_0.15_2x_1	moss_0.15_4x_1	moss_0.15_8x_1	moss_0.1_1x_1	moss_0.1_2x_1	moss_0.1_4x_1	moss_0.1_8x_1	moss_0.2_1x_1	moss_0.2_2x_1	moss_0.2_4x_1	moss_0.2_8x_1
moss_0.05_1x_1	0.0	0.0	0.0	0.0	0.04702033707560785	0.04973685268707224	0.05061953897440254	0.04953226877723625	0.15471420282370554	0.15533966224959736	0.15520228801387603	0.15309467506223104	0.11393477400457785	0.11421474413354232	None	None	0.19789669151633302	0.1978746885453474	0.19399433885496264	0.19777461024375637
moss_0.05_2x_1	0.0	0.0	0.0	0.0	0.04572329820219788	0.048447423543192154	0.04894366039346111	0.04775067512955868	0.1609882988008187	0.16026341626246884	0.15889683600868507	0.15756972304291336	0.11619301368773703	0.11706064765632943	None	None	0.20182510866956482	0.20777953818246878	0.2037434390289471	0.20657435665573803
moss_0.05_4x_1	0.0	0.0	0.0	0.0	0.04659184448094928	0.04918846341549623	0.04991443308043804	0.04889726547811997	0.16235520098831407	0.16055371257856757	0.16038426925491175	0.1575403608796661	0.11982519040106336	0.12006556843357377	None	None	0.20544355237610776	0.2109869433391959	0.20998605194454392	0.20611580098072718
moss_0.05_8x_1	0.0	0.0	0.0	0.0	0.04758822428663357	0.05045956057980252	0.0509743606420739	0.049876198738149656	0.16485121844728343	0.16233402350862045	0.16096152384894682	0.16053446940883737	0.12050935006598884	0.1211515137762299	None	None	0.20948531519948085	0.21254115581757155	0.20801779615392227	0.2058487495338616
moss_0.0_1x_1	0.0486475043411372	0.0464340543538811	0.047526536791393036	0.047594537286667425	0.0	0.0	0.0	0.0	0.1453907770705399	0.14397478016600407	0.1431048073472016	0.14240575763473504	0.09746564979762025	0.09624267926250725	None	None	0.1920553133774485	0.19401613212051047	0.18851969424271905	0.18889717798428884
moss_0.0_2x_1	0.0490563861940854	0.046892644049941444	0.047876405618771115	0.04819647689069909	0.0	0.0	0.0	0.0	0.1463381462701931	0.14371439126823615	0.14286680546766567	0.14254420877754534	0.09775080158916097	0.096692183073618	None	None	0.19212188037056738	0.19530074347982143	0.19302429202173554	0.19549191465040755
moss_0.0_4x_1	0.04969601719960254	0.04714465766703952	0.048358251662313376	0.04849726403734323	0.0	0.0	0.0	0.0	0.146461209984858	0.14358638326370057	0.14291017703124329	0.14197461228904373	0.09803086122992549	0.0970456966940097	None	None	0.19294956541293587	0.19292363654302344	0.19156923511533802	0.18945083801722148
moss_0.0_8x_1	0.05003748394834189	0.0472952132317215	0.04868798022967895	0.0487879102964945	0.0	0.0	0.0	0.0	0.1474903050706549	0.14519345292970054	0.1453513792370578	0.14377481644881931	0.09969553434696214	0.09785725538255845	None	None	0.19441765387163296	0.1973898629852871	0.19720115005995448	0.1949356437573711
moss_0.15_1x_1	0.15489081693972853	0.15807743904314892	0.15934979753751216	0.15982358103900526	0.14220380280332928	0.1469476169183828	0.1470621059589793	0.14525578217611523	0.0	0.0	0.0	0.0	0.17988595689095377	0.18220059901007	None	None	0.2402784552093522	0.24347521111441697	0.23989699296909348	0.23366249374847475
moss_0.15_2x_1	0.15075199326063	0.15252521760529017	0.15274838422643988	0.15253389278500804	0.1360779549455817	0.13959660301134674	0.13946544015367957	0.138225874931892	0.0	0.0	0.0	0.0	0.17536215344698836	0.17500990296479346	None	None	0.2596084306526976	0.2569769149599622	0.24764679690886343	0.24941379018409815
