sample	moss_0.05_1x_1	moss_0.05_2x_1	moss_0.05_4x_1	moss_0.05_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	moss_0.15_1x_1	moss_0.15_2x_1	moss_0.15_4x_1	moss_0.15_8x_1	moss_0.1_1x_1	moss_0.1_2x_1	moss_0.1_4x_1	moss_0.1_8x_1	moss_0.2_1x_1	moss_0.2_2x_1	moss_0.2_4x_1	moss_0.2_8x_1
moss_0.05_1x_1	0.0	0	0	0	0.04110493699886042	0.04169243154597779	0.04108104504332233	0.044681830930263455	0.14335525218517364	0.1450044760678445	0.14587001284459988	0.1463238621942543	0.10396853053610178	0.10573624137406368	0.10590746169019816	0.10730600853393268	0.18638346040100084	0.187085506037325	0.18399086301843448	0.1864811002644884
moss_0.05_2x_1	0	0.0	0	7.336673607194477e-06	0.044234747563281385	0.044649461115345734	0.04363761123440135	0.04714905287942894	0.14893396885059162	0.14920502752728348	0.1488185281078942	0.15054246746721212	0.1071191904709059	0.10927331792710293	0.10952879169073249	0.11093633921352519	0.18812424380020776	0.19461125725587702	0.191501964714749	0.19118872420846522
moss_0.05_4x_1	0	0	0.0	0	0.045757153295856834	0.04610281345338174	0.04536612264913098	0.04866236306476113	0.14931372387467934	0.14859635295520734	0.14933015850078724	0.15063356908628767	0.11000484029112556	0.11152649709014051	0.1113920112998833	0.11319732969586183	0.19017614475822142	0.19623704168723743	0.1960938901590773	0.1963739072869719
moss_0.05_8x_1	0	7.336673607194477e-06	0	0.0	0.046074550072181863	0.04621098326987805	0.04526051049092927	0.04854711706402193	0.15194803944495172	0.1522607279655399	0.15108913328798446	0.15334063294471378	0.11103499647529047	0.11315932508845028	0.11326019564893841	0.11483080829928871	0.19227883262836176	0.19643721209711673	0.19774132739481898	0.19494533875702424
moss_0.0_1x_1	0.04110493699886042	0.044234747563281385	0.045757153295856834	0.046074550072181863	0.0	0	0	0.00023303521368023272	0.12944096732128862	0.13003480721423977	0.13075328204387227	0.13193711125624596	0.08446725237293118	0.08598420801816598	0.08674515564227503	0.08716298175595494	0.175141090068468	0.1785757229709296	0.1744424559775064	0.17713775635836126
moss_0.0_2x_1	0.04169243154597779	0.044649461115345734	0.04610281345338174	0.04621098326987805	0	0.0	0	0	0.13099485905392638	0.1306385065510044	0.13156064520771282	0.13321028741226615	0.08535075369179257	0.08709095735086803	0.08808811865064148	0.0883391820651317	0.17555258563751208	0.18042150941139146	0.1796776884084903	0.1798964141040812
moss_0.0_4x_1	0.04108104504332233	0.04363761123440135	0.04536612264913098	0.04526051049092927	0	0	0.0	0	0.12906723118148222	0.12866911586548035	0.12991917462429148	0.13106042316206923	0.0840259391915319	0.08596395281796121	0.08724897001291743	0.0870708654002067	0.17379213731547571	0.17571326387853847	0.17608774260593985	0.17513540402323724
moss_0.0_8x_1	0.044681830930263455	0.04714905287942894	0.04866236306476113	0.04854711706402193	0.00023303521368023272	0	0	0.0	0.13435478706100545	0.13439108074575834	0.1353426644853839	0.13669308268047797	0.08902384176315925	0.09045598937498167	0.09130996677620651	0.09168303233700226	0.18045638734419833	0.1834783442690413	0.1823054008752163	0.18277228910141963
moss_0.15_1x_1	0.14335525218517364	0.14893396885059162	0.14931372387467934	0.15194803944495172	0.12944096732128862	0.13099485905392638	0.12906723118148222	0.13435478706100545	0.0	0	0	0	0.16846495909037007	0.17146868134158466	0.17212366295341108	0.17491659609828125	0.22934435834395284	0.23310773118448758	0.23013633506114695	0.23195630149109026
moss_0.15_2x_1	0.1450044760678445	0.14920502752728348	0.14859635295520734	0.1522607279655399	0.13003480721423977	0.1306385065510044	0.12866911586548035	0.13439108074575834	0	0.0	0	3.350254112488571e-05	0.16947015844411917	0.16982853198608872	0.17074656549673883	0.17294455370809048	0.2537979454774888	0.2516704076672138	0.24294414231138617	0.24323867294884594
