sample	moss_0.05_1x_1	moss_0.05_2x_1	moss_0.05_4x_1	moss_0.05_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	moss_0.15_1x_1	moss_0.15_2x_1	moss_0.15_4x_1	moss_0.15_8x_1	moss_0.1_1x_1	moss_0.1_2x_1	moss_0.1_4x_1	moss_0.1_8x_1	moss_0.2_1x_1	moss_0.2_2x_1	moss_0.2_4x_1	moss_0.2_8x_1
moss_0.05_1x_1	0.0	0.0	0.0	0.0	0.0444901880355192	0.04900787644465993	0.0515707932425679	0.051211395285865186	0.14552576937798076	0.14694319694511548	0.14760992371785067	0.14580595956169143	0.10601141089194335	0.10755225808733097	0.10749250534523565	0.10803068264077942	0.1886189391616744	0.1891160525211531	0.18580317032967314	0.1898832967320149
moss_0.05_2x_1	0.0	0.0	0.0	0.0	0.04627771273899363	0.05054771879638807	0.05263991420652011	0.052003449006137015	0.15088098846252646	0.1509794140458732	0.1504681359112827	0.1495856306373877	0.10890933272351375	0.11092023457822862	0.11103552846607903	0.11120443387683904	0.19017221471863385	0.1965183622230447	0.19326470977322624	0.19634473583300893
moss_0.05_4x_1	0.0	0.0	0.0	0.0	0.047304699761184496	0.051270002494251704	0.053414760059917805	0.05279762535498219	0.15154999091042917	0.1506256394960961	0.1512196053777855	0.14898204409703364	0.11202954235548979	0.11338235980560522	0.11308453722317768	0.11344566271766536	0.19259547051049822	0.19849687982573586	0.19819904283883885	0.1948583380546661
moss_0.05_8x_1	0.0	0.0	0.0	0.0	0.04730239466529008	0.05136571085380543	0.053213831039669666	0.052405367443766795	0.15220612996486863	0.15056598837918103	0.14998237213854893	0.1500241330618163	0.11121144805546256	0.1128593801480411	0.11195924838386653	0.11220910696804423	0.19458076278804998	0.1980531616327635	0.19436997230900957	0.19267289079588595
moss_0.0_1x_1	0.04817293945680369	0.04926212401771859	0.04990100469364472	0.04971173621447418	0.0	0.0	0.000636739519046113	0.0009404116363907687	0.1420758879925345	0.14175719195194542	0.1420183214690293	0.1418583403835924	0.09573415204543764	0.09575873701056205	0.09565215990543154	0.09598406170412406	0.18800529782491515	0.19074061200871503	0.18622226621773844	0.1871223025951169
moss_0.0_2x_1	0.0490665136961834	0.050360290673829335	0.05114607485122666	0.05137085020196116	0.0	0.0	0.0012076015709872729	0.001629381820013759	0.14348641320390623	0.1421991469635099	0.1427453613959502	0.1431605622418713	0.09648193652596147	0.09689059186025546	0.0972074403498389	0.09702580664164327	0.18847462150053956	0.1926279553622913	0.19156327807870524	0.19469763640344706
moss_0.0_4x_1	0.04912696295677635	0.04945796985616846	0.04981234152430875	0.049490714119053085	0.0004943706680125884	0.0008994316795291114	0.0	0.0017055866627328847	0.14242726996556776	0.14038913648425394	0.1404964352203792	0.14009169146132985	0.09575425367401524	0.09571420296367292	0.09557001460457215	0.09483723883486375	0.18793725105694903	0.18845686585550797	0.187776230376792	0.186151095614539
moss_0.0_8x_1	0.04826645580132795	0.048033176823736354	0.04819464404296358	0.04764033355079404	0.0005823447959153451	0.0009033387330759044	0.0014337162777289438	0.0	0.14136418159634462	0.1396459683026534	0.14026991135642866	0.13923003209395068	0.09558722484875376	0.0944893928959995	0.09377049652916482	0.09332621977324251	0.18708356416938607	0.19032425332694758	0.19055691959777998	0.18871826279821316
moss_0.15_1x_1	0.14383486636144135	0.149971900633342	0.15082129047771492	0.15099325159195465	0.13123915182089546	0.13689017809857354	0.13822051363726062	0.13693957694894143	0.0	0.0	0.0	0.0	0.16873349826000691	0.17181842976808936	0.17250720613478313	0.1714588778082384	0.22967631418041007	0.23344752433470842	0.23045046704103966	0.22449341101476683
moss_0.15_2x_1	0.1454515898545822	0.15019050931356662	0.15002962021064362	0.14954233480122114	0.13099057671968312	0.13543799304650983	0.13655035004736057	0.13582670195985908	0.0	0.0	0.0	0.0	0.1698107554898138	0.1702608235350911	0.17122870829407802	0.17114863255948248	0.25428392804138167	0.2521715780732154	0.24343025735080528	0.24554426894641193
moss_0.15_4x_1	0.14646491114787116	0.14992195389399388	0.1508495555158543	0.14923159750260084	0.1313431207944252	0.13576037069539348	0.13699911542885068	0.13700219092493177	0.0	0.0	0.0	0.0	0.16911730522006124	0.16914466567960298	0.17201704380455227	0.1723266652259504	0.2424877724076435	0.2605148369878565	0.24988195279041348	0.24801579999978493
moss_0.15_8x_1	0.14514223845899965	0.14944847212947168	0.14898857384032402	0.1496392618071821	0.1314281207947459	0.13620358405695826	0.1368896212632769	0.13634568135790642	0.0	0.0	0.0	0.0	0.16891416037832194	0.16901413481942307	0.1719204649837824	0.17136465078991764	0.25268416261475035	0.2588917018776829	0.24417415962726302	0.24267085867587787
moss_0.1_1x_1	0.10470508711567299	0.1084553311657496	0.11186856538914201	0.11077365822307622	0.08662329756996606	0.09180856220917898	0.093930352728433	0.09397642901338384	0.16898298256909927	0.1700239496774295	0.16915014732382014	0.16849744064425137	0.0	0.0	0.0	0.0	0.21863155662840292	0.2114647382529078	0.2076733395252003	0.20875688849014548
moss_0.1_2x_1	0.10634852404662848	0.11044624665621953	0.11317947998073921	0.11240395357180827	0.08714655360287922	0.09227790930274889	0.09438513769091765	0.09365809981485985	0.17200753356200962	0.17039399420720935	0.1690932682392497	0.1685335413319193	0.0	0.0	0.0	0.0	0.220311500089738	0.21810366381250637	0.21629732746339378	0.2184883638369253
moss_0.1_4x_1	0.1065561509099243	0.11068908205774973	0.11297383411576112	0.11163144514915903	0.08738766562916993	0.09249953449071668	0.09466174642780786	0.09362033412849381	0.17285156255179954	0.1714788947487146	0.1720593223006967	0.17154023353676168	0.0	0.0	0.0	0.0	0.2188242832839924	0.21646326598286184	0.21967313434106062	0.2192575662939396
moss_0.1_8x_1	0.10745501488593968	0.11115064382661484	0.11360011720438525	0.11214529899216737	0.08788384639336058	0.09230547990632991	0.0941965794583218	0.09347161160957872	0.1722595481458946	0.1718299461937739	0.1727846242479226	0.171402802137935	0.0	0.0	0.0	0.0	0.22056638724138034	0.2160214952791504	0.21826277875989453	0.21524857875270734
moss_0.2_1x_1	0.18691615947700113	0.1891877107493202	0.1916904350165603	0.19300822998138203	0.17692474260204466	0.18122646203050116	0.1825595577754631	0.18105886858018727	0.22967037294658643	0.2541673774899102	0.24207764515998126	0.25155969981350507	0.21838733656488876	0.2200993502703675	0.21840280403499152	0.21955715058276112	0.0	0.0	0.0	0.0
moss_0.2_2x_1	0.18762846365327365	0.1956506105210753	0.19768034564880216	0.1965948884348146	0.17961764080604894	0.18506616350863395	0.18325868325614889	0.1845980381245285	0.2335649231969566	0.252169568017825	0.26018852720184404	0.25786946264720056	0.2112965804831715	0.21797171728743153	0.21613491106292254	0.2151321145891171	0.0	0.0	0.0	0.0
moss_0.2_4x_1	0.18468359149857472	0.19268778008988546	0.19767678207671843	0.19327346594195413	0.17514686171689312	0.18380035197616124	0.18293365246357102	0.18540248468058815	0.23086124206597805	0.24373042514010182	0.2498870844626297	0.2435499587064398	0.20772946332766676	0.21641624563396028	0.21962683835018554	0.21767165157835125	0.0	0.0	0.0	0.0
moss_0.2_8x_1	0.1893522166801484	0.19630896560625413	0.1948687489703781	0.1921174320908054	0.17638065589448523	0.18709096314659293	0.18178370022846463	0.18414818004304384	0.2255032651472562	0.24649666264110273	0.24867300056157995	0.2426999387289594	0.20936120221556923	0.2191807349421716	0.21979111713846267	0.21524146090416146	0.0	0.0	0.0	0.0
