sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0	0.002694207469335521	0.002709021258249462	0.002983788486829835	0.0029115010433081456	0.004869350010169398	0.0047927949703471355	0.0049275610383471445	0.0049212787279074716	0.006652703925291185	0.006723375204872273	0.006726475088913367	0.006755758418141426	0.008483693760957195	0.00868270047276882	0.0085971469827764	0.00881964300658126	0.01044824644322979	0.010525528822134275	0.01064348961702965	0.010469918944420875	0.020355830268121548	0.020591056566611057	0.020208202208183975	0.020290975524581527	0.0008819713754317679	0.0008786003181965649	0.0008990530010069266	0.0009132737391758218
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.002675481178522219	0.0027966330058447507	0.002866985342139289	0.0027956210671063533	0.004659915389730317	0.004742161016601743	0.004841744587620935	0.004796188972452613	0.006622101197898191	0.006644636449825607	0.006712475706285272	0.006638061218912856	0.008723206349648335	0.008541977423566618	0.00860087961601071	0.008692014323399912	0.010288497128893376	0.010621914803474346	0.010649399763423505	0.010543604627267597	0.020416857192213186	0.020903165752998443	0.020416610714658046	0.020413692642696664	0.0007446475126621997	0.0007892758429792524	0.0008136209136579629	0.0008713855064605645
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.0026947453900391643	0.0028785685762197553	0.0029231392874853202	0.002817079495792745	0.004752224790660055	0.004817994601744398	0.004920113923090486	0.0048954176996133985	0.006684784525698905	0.006755683232067304	0.006749911113769369	0.0066924764185198335	0.008799639253596949	0.008733446371834376	0.008648203552508674	0.008805733897561773	0.010497987569389158	0.010706121970395386	0.01072595947513659	0.01073673831790985	0.020521600998589625	0.02079172715460189	0.020363273007861362	0.020453370908383284	0.0008212125061139392	0.0008774935799252151	0.0009026372863303356	0.0008810314790707321
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.0027644803732237836	0.002846147280834009	0.0029081756249216815	0.0028165153799327735	0.004811756621488023	0.004781390828032043	0.004930485479240208	0.004879888548826563	0.006752079259313466	0.006789385042950147	0.006762330404616837	0.006728070915518028	0.008897835564533697	0.008769123491102123	0.008752213522459328	0.008782755776062091	0.01047369672073789	0.010682406675041231	0.010791648931742004	0.010787936641615382	0.020488400108530657	0.020941402091496617	0.020491001270946402	0.02037342207202195	0.00088944967119321	0.0009247278388339491	0.0008998499259047866	0.0009021117098976502
leech_0.002_1x_1	0.0026943548583536463	0.002696566286624417	0.002718014751096064	0.002770507299771073	0.0	0.0	0.0	0.0	0.005513467028516794	0.005662980212073357	0.005667417329088273	0.005687387282553179	0.007740197441360797	0.007576020087445532	0.007676742115279626	0.007586984683890192	0.009413014390279908	0.00948709173383869	0.009491083712532515	0.009795096224798256	0.011211562363926342	0.01133550650157219	0.011521577511422042	0.011437688485021667	0.021362647413087407	0.021765071079035136	0.021252576059173366	0.021303304813798392	0.001749365882541023	0.0017181341037407624	0.0018342110584151513	0.00180831555647416
leech_0.002_2x_1	0.0026878460028688343	0.00279654565626306	0.002883903088930974	0.0028383986246879244	0.0	0.0	0.0	0.0	0.0056601138155572195	0.005844756938747281	0.005974554116771867	0.005883101898369645	0.007701346957635719	0.007733161711809749	0.0077881575652416265	0.007692022312667882	0.009495975606360589	0.009689669932834441	0.009643522028094301	0.009831939208915253	0.011323842773645728	0.011579988379608356	0.011802175566148373	0.011633658701495526	0.021132870027173508	0.02174982803052712	0.021248591825558414	0.021351186530360892	0.0017332442312589398	0.001970615226895723	0.0019561472750257557	0.0019096613296074503
leech_0.002_4x_1	0.0029584101887559534	0.0028617601363823547	0.0029232673137182977	0.0028977644263020693	0.0	0.0	0.0	0.0	0.005871294622905368	0.005912665145321959	0.006003583914943291	0.005989914806422785	0.007713905215889197	0.007775848152566348	0.007816346193934285	0.007747535039685488	0.009848715228784577	0.009846204074276547	0.009769762672610267	0.0099121256825502	0.011428292228021183	0.011712684409703323	0.011760413595957052	0.011736433782088392	0.021575400395860943	0.02198093893565233	0.021484944516997343	0.02157787036967806	0.0018741381830325037	0.001964813452930565	0.0020113934395576036	0.0019177836466686413
leech_0.002_8x_1	0.0029057725878961858	0.0028036285584094487	0.0028276844660786483	0.0028168514525719244	0.0	0.0	0.0	0.0	0.005887323177854173	0.005808104662978221	0.0059377717412662226	0.005825222073515894	0.007703755718955208	0.007745894474632939	0.0077402117186363695	0.0076626720344345894	0.009902284222351874	0.00976022712411355	0.009704250339759697	0.009755646124782604	0.011399741074703984	0.011713335783931718	0.011766595672451408	0.011698370771803003	0.021473676438047585	0.021916328019665234	0.021385468753173802	0.02135421542855529	0.0018239742233788826	0.0019490579451350862	0.0019270012134102032	0.001833146233374321
leech_0.004_1x_1	0.0048697255650204125	0.004697647872690541	0.004794912469056268	0.00482438462009718	0.005513612234297648	0.005706535736074079	0.005924394662222489	0.005902598935513647	0.0	0.0	0.0	0.0	0.009711636804060439	0.00955785773414898	0.009732149746921223	0.009746894254218173	0.011555302796677675	0.0117185738479141	0.011742135641951383	0.01183063545951555	0.013249071028427012	0.01354944474025241	0.01366386887542466	0.013470748421680074	0.02319456915205896	0.023740787840187693	0.023132795411541836	0.023205694931017592	0.0039598299581499454	0.0036710088624481827	0.003963253640071045	0.0039442803301738705
leech_0.004_2x_1	0.004754840965662509	0.004742383496521434	0.004827735821176652	0.004769522845837813	0.005617582088922469	0.005845199455838704	0.005924565197128554	0.005793232323494478	0.0	0.0	0.0	0.0	0.00977116275624247	0.009648278104803456	0.009743852647481684	0.009632317776055365	0.011712933495086193	0.011631738670514253	0.011633278949576841	0.011812943612516799	0.013484035073160937	0.01346356896618998	0.013657003291706578	0.013601005038098959	0.02319653057279379	0.02367676212648146	0.02324381136143014	0.023268126491715797	0.0038124082871552594	0.003832677735428892	0.003898290327932735	0.0038428913697149763
leech_0.004_4x_1	0.0048846935359173	0.004832788155742456	0.004920640838144849	0.004913431079482823	0.0056174315641796075	0.005963383823873359	0.006003965549038808	0.005916640152763135	0.0	0.0	0.0	0.0	0.00979400196590183	0.0097481220085428	0.009868003183348833	0.00976484581933227	0.011889411272358352	0.01179722568720951	0.011731417299861213	0.011937808785874159	0.01341289651298636	0.013628498921364699	0.013695154217626258	0.013746408238196884	0.02352839608868179	0.023763441928761956	0.02344771867756677	0.02347873804728583	0.003894578232402557	0.003952740538254707	0.004004742780411241	0.0039904814866692975
leech_0.004_8x_1	0.004907986893460185	0.004807829168405314	0.004912518277005197	0.004879521190070412	0.005671122246200965	0.005897064259746212	0.00601043153993182	0.005824099629305734	0.0	0.0	0.0	0.0	0.009703082686904986	0.00977613551086502	0.009802458373317741	0.009691464843118095	0.011903878343271189	0.011870652540931441	0.011807647989197248	0.011820165040008136	0.013394515667734747	0.01368445426850062	0.013815428717501793	0.013687176185134608	0.023423181836845743	0.02384404278941779	0.023390798385827746	0.023312559809397955	0.003948378628296271	0.003926129129295589	0.003993370687451942	0.003906788959635727
