sample	moss_0.05_1x_1	moss_0.05_2x_1	moss_0.05_4x_1	moss_0.05_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1	moss_0.15_1x_1	moss_0.15_2x_1	moss_0.15_4x_1	moss_0.15_8x_1	moss_0.1_1x_1	moss_0.1_2x_1	moss_0.1_4x_1	moss_0.1_8x_1	moss_0.2_1x_1	moss_0.2_2x_1	moss_0.2_4x_1	moss_0.2_8x_1
moss_0.05_1x_1	0.0	0.0	0.0	0.0	0.04770420228272363	0.05038867015863197	0.05077119145065402	0.049571850276148466	0.15686830684030884	0.15506921687565609	0.15252121691710102	0.15293683837335934	0.11207567017273905	0.11314809192582062	None	None	0.19528468925475648	0.19606739471844023	0.193904176853725	0.19321120145558307
moss_0.05_2x_1	0.0	0.0	0.0	0.0	0.04535221657085686	0.047884319812795735	0.0488972142064013	0.047854741202726	0.15803737489034006	0.15729524863898633	0.15525865112413686	0.15594498955356562	0.11511084579811592	0.11604511144557149	None	None	0.2031849790050327	0.20214568138522707	0.2014688434235683	0.20067638580845867
moss_0.05_4x_1	0.0	0.0	0.0	0.0	0.046260181167765556	0.049021137561759194	0.04967216970103501	0.04850459110724942	0.16009954196509668	0.16068894680480567	0.1583366811125705	0.1576613447956803	0.11655050684507244	0.11772626433270848	None	None	0.20473956549844033	0.2051674752581074	0.20196327820781504	0.2014304611412105
moss_0.05_8x_1	0.0	0.0	0.0	0.0	0.04724190200586484	0.050234632249040546	0.050884565902750645	0.04963976773563657	0.16093127084178874	0.16153033455753177	0.15888419797070685	0.15908452596572792	0.11883109017905168	0.11955823968975055	None	None	0.20478894940689135	0.2058053941180036	0.2062973337641766	0.20587930261509685
moss_0.0_1x_1	0.049336606254864177	0.0460494058495274	0.04717755770507049	0.0472180604215902	0.0	0.0	0.0	0.0	0.14455720830727356	0.1437217573218315	0.14244085251199565	0.14257578713767924	0.09699298374327202	0.09647250555859693	None	None	0.19203971990930882	0.19530818960543733	0.19163009528447217	0.19424266733152362
moss_0.0_2x_1	0.04970984362836354	0.04635583770889449	0.04772264252839352	0.047972445640900155	0.0	0.0	0.0	0.0	0.14370543690335702	0.14337028980668046	0.14317791384558193	0.1416628793438403	0.09713006452845825	0.09696701700477983	None	None	0.1957403308689292	0.1965530710396212	0.1933901760672709	0.19275073468996048
moss_0.0_4x_1	0.04972406441174819	0.04698798250898755	0.04800623204996722	0.048275737874965766	0.0	0.0	0.0	0.0	0.1445226659919046	0.1447885505254955	0.14442345141705049	0.143100678799796	0.0974665918577697	0.09746742022754686	None	None	0.19534067480223044	0.19446690957909757	0.19411071670044366	0.19291537558381733
moss_0.0_8x_1	0.05008390965259483	0.04740825196857521	0.0483042737143166	0.0485469519808912	0.0	0.0	0.0	0.0	0.14635340995128715	0.14627354057303069	0.14507477145226186	0.14401253800246774	0.09816344191739174	0.09806085994647815	None	None	0.19781668031751024	0.19951998265230472	0.1945782580056422	0.19337322265191856
moss_0.15_1x_1	0.15706091388424856	0.1552263533896543	0.15718929888747826	0.1560505265138675	0.14141807455109842	0.14434291798566834	0.14541788301541023	0.14415575180280266	0.0	0.0	0.0	0.0	0.17919259536395912	0.17711139403892262	None	None	0.27047553796892254	0.25703741720470386	0.27318996955882247	1.0
moss_0.15_2x_1	0.1504590104024357	0.14962495898481673	0.1528569492115607	0.15170934396870325	0.1358322065398068	0.13921798623990317	0.14085836854997721	0.13923140937755288	0.0	0.0	0.0	0.0	0.1737709151960554	0.17392059280273503	None	None	0.24277580106000987	0.23451882057433313	0.251972823280589	0.24938415637509928
moss_0.15_4x_1	0.1476698370073816	0.14739944772645402	0.15040275637373532	0.1490343099310669	0.13422524196302313	0.13872039190712396	0.1402178772033607	0.13781295370560387	0.0	0.0	0.0	0.0	0.1751948928175625	0.17154057987929275	None	None	0.25332379282708534	0.24465693183362705	0.25402782588294925	0.25184548264898693
moss_0.15_8x_1	0.14574086271200778	0.14566659157627138	0.14727852057667312	0.1467010454923266	0.13214491685892726	0.1349564291814754	0.13660847946300186	0.13443819285121156	0.0	0.0	0.0	0.0	0.17213292958590906	0.16820776483302205	None	None	0.2537548779299234	0.23542299715383297	0.24848609777005753	0.24223890050810115
moss_0.1_1x_1	0.11207736795328767	0.11308327573841274	0.11469295093361011	0.11525104554798662	0.0943713027073494	0.09796757315973739	0.09876069335281477	0.0970190312880091	0.17898432138763554	0.17839361309952442	0.179822498058833	0.17938126396654688	0.0	0.0	None	None	0.22480427581095785	0.22278731086594078	0.21943613772723825	0.220725586821799
moss_0.1_2x_1	0.10872226197619032	0.10946296619093154	0.11126563603158937	0.11135138533239927	0.08975603095219685	0.09361575747972245	0.09455477185481456	0.09271749988123854	0.1720158609806044	0.17365488240533877	0.17130788058256996	0.17057323318272577	0.0	0.0	None	None	0.21658087404451434	0.21565402901110448	0.21863764949300774	0.21461173787269372
moss_0.1_4x_1	0.10720860705288494	0.10852667288637455	0.10932224117758226	0.10845791011644107	0.08744580678877624	0.0912850145900153	0.09244531107454608	0.09030374262834197	0.1705255596192211	0.1721616970867645	0.1697601312023129	0.17050482091251765	0.0	0.0	0.0	None	0.21579598617218435	0.21806519687125553	0.217730866506516	0.21686405841280565
moss_0.1_8x_1	0.10443459765042788	0.10582047488746703	0.10629020257190826	0.10557476827792402	0.0862157180540496	0.08951761663476447	0.09002508222289181	0.08741055227450598	0.16897157502207213	0.16753836233839833	0.16782308842997634	0.1675773508418085	0.0	0.0	None	0.0	0.20694652085457235	0.21156138019420925	0.21438425760448707	0.211215733391619
moss_0.2_1x_1	0.1953904099347038	0.1989010459569903	0.19992843348137782	0.19774516239092418	0.18821110485726258	0.19532819026931844	0.19476695176660266	0.19352153753957166	0.27032399325750184	0.24713076496842815	0.25660666294104284	0.2603560719888605	0.2249199757867176	0.22142787692526278	None	None	0.0	0.0	0.0	0.0
moss_0.2_2x_1	0.19155984414977556	0.19327010841331524	0.195723671168027	0.19408855242339665	0.18679000937427806	0.1914929029161513	0.18927663244126444	0.19050340438932242	0.2526738623633867	0.2345810941956366	0.2438367700526682	0.23791398882937254	0.21844102822964345	0.2160291865601741	None	None	0.0	0.0	0.0	0.0
moss_0.2_4x_1	0.18974513514483254	0.19304094764783186	0.19311278678085947	0.1951189810103479	0.1834209640682388	0.18874095231860694	0.18930783902499573	0.18615031979565835	0.2704472078185775	0.25329564086043377	0.25435188329109526	0.25215902041905336	0.21577894522988583	0.21979048717443644	None	None	0.0	0.0	0.0	0.0
moss_0.2_8x_1	0.18602997201967364	0.1891717010559266	0.1894607737338349	0.19149685280144052	0.18305655873735754	0.18508449812100264	0.1850905748644093	0.18191264023476852	1.0	0.2470101838801381	0.24849472350549315	0.24223888583364933	0.2137859538217026	0.21240183474474264	None	None	0.0	0.0	0.0	0.0
