sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0.0	0.0	0.0	0.04923047275939722	0.051101010866987845	0.051430532793485584	0.05105507529397296	0.18180980720757653	0.17958737981726708	0.17717072918286556	0.17870224824459985	0.1359402587589588	0.13858933048021033	0.1376186831141727	0.13760920662269227	0.22389867110478018	0.22168950076723437	0.22161465385429222	0.2250742071432236
rotifer_0.05_2x_1	0.0	0.0	0.0	0.0	0.04915782771478158	0.051105448674507954	0.05132232862613271	0.0512307255537281	0.18255160033895593	0.17986346460634922	0.17796371575893163	0.17829822297078618	0.13822839259442501	0.14040244105494812	0.1398433438587244	0.13896188197264198	0.22405536906067386	0.22357816042119788	0.2243121652279314	0.22565122294230708
rotifer_0.05_4x_1	0.0	0.0	0.0	0.0	0.048520535462014715	0.04987075411870486	0.05025539477697086	0.04997406702772355	0.18091275720911268	0.1784641245064111	0.17593554807776	0.17579840426317092	0.13803524266362116	0.14008048043162388	0.13875434157678918	0.1373706309998318	0.21976927223877646	0.2243291220980998	0.2207662234280538	0.22547795213239127
rotifer_0.05_8x_1	0.0	0.0	0.0	0.0	0.04823645890586416	0.04969614449327045	0.04987251935829368	0.049536561986897265	0.1785680635796207	0.17833317030109216	0.17342446044031393	0.17335846158671	0.13751718150913608	0.13935868304116297	0.13736840831412828	0.1372691908204797	0.22394850474823283	0.22436767024473714	0.22620003747032955	0.22875863847025893
rotifer_0.0_1x_1	0.049228887223130714	0.050204021935187096	0.04984834834643592	0.04946208460367143	0.0	0.0	0.0	0.0	0.15011750045037478	0.1471947155641136	0.14548264922510376	0.14502718471780113	0.09912493411702845	0.10013263801208937	0.09903225049512436	0.09858281103535699	0.20710859264137993	0.19849059508702907	0.19675659426424938	0.19574410964594263
rotifer_0.0_2x_1	0.050198897104929016	0.05126893134346661	0.05033942076548453	0.05007143817201021	0.0	0.0	0.0	0.0	0.1504664271406043	0.14836581309083988	0.14769829716431668	0.1480203003239065	0.09891083168774802	0.10011368553695327	0.09955488582550591	0.09870076799725608	0.20140058793742938	0.1946132904084097	0.19641755501712158	0.19622656708682157
rotifer_0.0_4x_1	0.05018021342455269	0.0511215921511927	0.050365383578713105	0.04989135447991768	0.0	0.0	0.0	0.0	0.14831201184398735	0.14809092530880216	0.14744965383833683	0.1475229771661104	0.09955112351053065	0.10087497888333863	0.09994682109314666	0.09961496701516506	0.20565651924696493	0.1987892471796422	0.20068863068646836	0.1991219676076229
rotifer_0.0_8x_1	0.05000433863409044	0.051221541025974836	0.05026803544644819	0.04973687466819502	0.0	0.0	0.0	0.0	0.1486980790811334	0.14975876369631902	0.1479957006710324	0.14747904212225194	0.099885214446016	0.10078135965220593	0.10024663480179462	0.10012397023431284	0.20568217741473382	0.19651122041702038	0.19894788352845263	0.19522111999310696
rotifer_0.15_1x_1	0.18183420812318157	0.18445142508577994	0.1830232612241712	0.18017149360340742	0.15014308376508342	0.15194275026587917	0.15020308794561882	0.14992130692696856	0.0	0.0	0.0	0.0	0.21036017498602141	0.21800121911235676	0.21061060755854552	0.2115764668004061	0.27961815624009245	0.28370564954070615	0.2836503201747586	1.0
rotifer_0.15_2x_1	0.17767549820305958	0.17982763334798207	0.17864898976590865	0.1780045964575346	0.14531630566936485	0.14793421958667227	0.14807702677711077	0.14906664778618264	0.0	0.0	0.0	0.0	0.21145812288041252	0.21575077623379896	0.21164962229356687	0.21533531732025993	1.0	0.287031518373113	1.0	0.28540927320986026
rotifer_0.15_4x_1	0.17505717131278242	0.17773383702154852	0.17592872374211382	0.1729223299665581	0.143310444307329	0.14697662348512844	0.14714775933813504	0.14703338714492112	0.0	0.0	0.0	0.0	0.2039131267690605	0.21271209622565043	0.20528042830434778	0.21320435574853303	1.0	0.28795436245197653	0.2892027513260542	0.2873275195732673
rotifer_0.15_8x_1	0.17705527952982714	0.1785354715545203	0.17624808137494136	0.17330268128511875	0.14319886054390263	0.1476558464613174	0.14757694368625934	0.14687588806726212	0.0	0.0	0.0	0.0	0.20730164422618805	0.21317943645359816	0.20931289455651025	0.20868281481270298	1.0	0.2864820540644945	0.28818304813972784	0.28666707745380327
rotifer_0.1_1x_1	0.13595291650279714	0.14007741469887774	0.14021800914749372	0.13933474433638454	0.09913785597269527	0.10027315221487627	0.10137984909044809	0.10129408620352907	0.21035051993359785	0.21337081330133603	0.20592684682807433	0.2087327662321228	0.0	0.0	0.0	0.0	0.2632659870098237	0.2674443240652219	0.25769423343393627	0.2807652235330319
rotifer_0.1_2x_1	0.1367287854358507	0.14037352173694662	0.14038502424228608	0.1392961636936075	0.0984742446266438	0.09980037391988089	0.10103001924554189	0.10051719628307995	0.21608312549837214	0.21575142857522933	0.21277516500168256	0.21265238652296956	0.0	0.0	0.0	0.0	0.24891233583063266	0.2444680411919083	0.24964081279191438	0.2595471204723139
rotifer_0.1_4x_1	0.1354353783352373	0.13949312151348559	0.13873898146783242	0.13699219212777822	0.09701557362098237	0.0988663646319102	0.09972750413842806	0.09961313335407734	0.20859446363609419	0.21156837049225724	0.20526642707821055	0.2087234272680334	0.0	0.0	0.0	0.0	0.24892183162562292	0.24970995441050575	0.25643515559268243	0.2614109749085633
rotifer_0.1_8x_1	0.1357625207499894	0.13895560989147163	0.13769555597640146	0.13723196535289137	0.09678200113981048	0.09822662777083645	0.09961150862606999	0.09970839825665136	0.2101705342951888	0.2158950601481016	0.21380732555644155	0.20869416686665074	0.0	0.0	0.0	0.0	0.26347133979216725	0.2604422744904668	0.25524061181694574	0.2606326586078552
rotifer_0.2_1x_1	0.22392703218241733	0.22592512846942508	0.22171104081255755	0.22518191822162423	0.20714038554179198	0.2027810089846144	0.20726725952021624	0.20632322444068008	0.2796191985847886	1.0	1.0	1.0	0.26327770821644286	0.2507996320574455	0.2507443584416332	0.26442492941979534	0.0	0.0	0.0	0.0
rotifer_0.2_2x_1	0.21981330770951246	0.2235475139839076	0.2243493679159652	0.22369770137073752	0.1966000353180053	0.1940894151537289	0.1985232939488136	0.1953366272574478	0.28186938681274537	0.2870462765783471	0.28773217258076184	0.28542141955020706	0.26559996459729557	0.24448027491048127	0.24965510290688667	0.25955949577594284	0.0	0.0	0.0	0.0
rotifer_0.2_4x_1	0.21969203239630467	0.2242520986118117	0.22075753589533303	0.22549302980710653	0.19472317479139595	0.1957508465651453	0.20029067979476256	0.19761912359553943	0.28201302007993184	1.0	0.289202352127226	0.2873308740308951	0.2559348897082946	0.24972441263402406	0.25645184692947587	0.25448822567032287	0.0	0.0	0.0	0.0
rotifer_0.2_8x_1	0.2238009452352353	0.22623702494233147	0.22610796884871548	0.22868998661190051	0.19423217419382022	0.19609086585503763	0.19926881211063302	0.19444570354259205	1.0	0.28648845857722866	0.28818310498736144	0.2866708785681916	0.27995386312374276	0.2604323826416274	0.2621945443806538	0.2606223232132569	0.0	0.0	0.0	0.0
