sample	oyster_0.001_1x_1	oyster_0.001_2x_1	oyster_0.001_4x_1	oyster_0.001_8x_1	oyster_0.002_1x_1	oyster_0.002_2x_1	oyster_0.002_4x_1	oyster_0.002_8x_1	oyster_0.004_1x_1	oyster_0.004_2x_1	oyster_0.004_4x_1	oyster_0.004_8x_1	oyster_0.006_1x_1	oyster_0.006_2x_1	oyster_0.006_4x_1	oyster_0.006_8x_1	oyster_0.008_1x_1	oyster_0.008_2x_1	oyster_0.008_4x_1	oyster_0.008_8x_1	oyster_0.01_1x_1	oyster_0.01_2x_1	oyster_0.01_4x_1	oyster_0.01_8x_1	oyster_0.02_1x_1	oyster_0.02_2x_1	oyster_0.02_4x_1	oyster_0.02_8x_1	oyster_0.0_1x_1	oyster_0.0_2x_1	oyster_0.0_4x_1	oyster_0.0_8x_1
oyster_0.001_1x_1	0.0	0.0	0.0	0.0	0.0026419933672780106	0.0025694904288171157	0.002267726519327355	0.0023524433537914697	0.004643228807353136	0.004720773170576151	0.0043814013430591835	0.0042229103266493715	0.006502681900787602	0.006487581366131124	0.0060499230905307405	0.005943519294959504	0.008385824015275491	0.0082852290509936	0.007804994016916251	0.007670926029312495	0.010293034366705525	0.010274092314336254	0.009736798361798275	0.009561492413513837	0.0194314129262848	0.019069124536909076	0.01847553299868822	0.018031350448440973	0.0007214758160659918	0.000613551691325375	0.0005233469117324595	0.0006835430915450194
oyster_0.001_2x_1	0.0	0.0	0.0	0.0	0.0022772113550123237	0.001868828570899568	0.001525930152395441	0.0016230839963925821	0.004416626338980488	0.0041115399516353105	0.0035993338856852657	0.0035218134460409407	0.0061975904712488206	0.005808293714228044	0.005324591570201849	0.005307288336945787	0.00830926901592067	0.007858478067484465	0.007261091923596462	0.007136720676267014	0.010223526601805106	0.009648822977409679	0.009063680802466225	0.008894768881399742	0.01962131013412141	0.018873557090824798	0.018089553926031246	0.01776972118674064	0.0	0.0	0.0	0.0
oyster_0.001_4x_1	0.0	0.0	0.0	0.0	0.0020374376754921705	0.0016134493879241694	0.0013769983801342038	0.0015681931538306416	0.004283953270895145	0.0038828344284287525	0.003355411257390001	0.0033847866206975297	0.006119758402759982	0.00566359872219841	0.0051576739038861705	0.005184149301419461	0.008227122379922857	0.007676435299719497	0.007126351133681307	0.007044575898757973	0.010137136322425182	0.009643347740140584	0.008950650138487956	0.008943075445268657	0.019696090394321394	0.01885889526806552	0.017971892721400488	0.017835954370301867	0.0	0.0	0.0	0.0
oyster_0.001_8x_1	0.0	0.0	0.0	0.0	0.0022646791924083973	0.001864637393800809	0.0017138839741534112	0.002289576033309576	0.004459136973568534	0.004145195133309702	0.0037091704937916303	0.004092107641006676	0.006374801861376231	0.005884756885698256	0.0054167751557293725	0.0058144737232458926	0.00848333431383189	0.007894357738037797	0.007450419133660848	0.007641120192822516	0.010465741979998631	0.01001240766324541	0.009340411695358156	0.009536034822339074	0.020174856883916844	0.019123160129428083	0.018315127351249016	0.018422678445674273	0.0	0.0	0.0	0.0006278420550400856
oyster_0.002_1x_1	0.0026410886071793847	0.0023100814775887696	0.002055303386877525	0.002216925396525369	0.0	0.0	0.0	0.0	0.005300215426127726	0.005547109640844811	0.004961284256206396	0.004798235799662398	0.0072079869815276365	0.007109739237085862	0.006577054041753614	0.006457487946994578	0.009215929504808382	0.00919188131926426	0.008470981122999568	0.008236293458155552	0.01121052672243929	0.01099073635807213	0.010317131049365212	0.010129482465064045	0.019929901531098113	0.019760789378189102	0.01891314562119021	0.018534003206634238	0.001469793087977837	0.001287162459582862	0.0011875313644558166	0.001336866714434597
oyster_0.002_2x_1	0.0025277963684368536	0.0018661281279458485	0.001607239731784237	0.0018145575326799156	0.0	0.0	0.0	0.0	0.005290582542642801	0.0050881647763039535	0.0045757866193048375	0.004459351315375998	0.007122464464120125	0.0067476792918769795	0.006248034270341771	0.00619029440421729	0.009329930866972884	0.008883094279777237	0.008207258523492104	0.00799334775243271	0.011025538675160027	0.0106332942123297	0.010051250764698613	0.009830448257623208	0.020326431513533024	0.01982488410167382	0.018890893409456693	0.01858724452733645	0.0013487161021660213	0.0008433637177411506	0.0006906228587691537	0.0009163345113344901
oyster_0.002_4x_1	0.0022440915774940957	0.001528103896911922	0.0013756650744947512	0.0016796413158834738	0.0	0.0	0.0	0.0	0.005144296297042546	0.004884941269107116	0.004332865810711074	0.004335619113243423	0.0069442836963208845	0.006569947023717879	0.0060479381691384325	0.0061206862805297906	0.009043126110263935	0.008560885015499765	0.007992723125250572	0.007892628561014055	0.010916579571635106	0.010468042256425608	0.009858435297579304	0.009782598461687168	0.020422690420794525	0.019635542008458906	0.018806502301718136	0.018646852359453715	0.0010266928052013724	0.0005137697329170292	0.000420260950115302	0.0007667526020322766
oyster_0.002_8x_1	0.0023985365380352008	0.0016637509447729485	0.001597135475691438	0.0022876038605918773	0.0	0.0	0.0	0.0	0.0052777150100493855	0.005041951771372986	0.004568773116506851	0.004845513911845981	0.007176664672680971	0.006722933211309329	0.006266129567440116	0.006666217959108325	0.009197137284694573	0.00865269387162245	0.00818636277888205	0.008405797494508822	0.011089585078638588	0.010703166324001206	0.010076684999470963	0.010254878905902659	0.020822349994277345	0.01982475900583434	0.018981920808440546	0.019129960300686887	0.0011141729868575818	0.0006141206979810712	0.0006637028323539124	0.0014155959801657502
oyster_0.004_1x_1	0.004637359140990922	0.004478636830611735	0.004321383539527256	0.004366118253077926	0.005295319432769193	0.005374465098774335	0.005197642690380619	0.00517731439393392	0.0	0.0	0.0	0.0	0.009104441488152048	0.009157051481607505	0.00878720565811618	0.008695578265278675	0.01097172405592257	0.01117643483191726	0.01065472260574372	0.010442397229215639	0.013145194134015404	0.012951806121831512	0.012365627895962406	0.012201179114048786	0.022024404585091285	0.02167722984241803	0.02093142535742249	0.020390239013376565	0.0036630744421574293	0.003489756365927994	0.0035048734863022298	0.0035771911074790083
oyster_0.004_2x_1	0.00462687032170572	0.0040938127431214616	0.0038588043630576286	0.004025285475058032	0.005437811832869976	0.005073541904306921	0.00486077597715374	0.004902990796436198	0.0	0.0	0.0	0.0	0.009293589233513337	0.008957838740250523	0.008598011268331112	0.008505076778223125	0.011246748423004892	0.010938073637490654	0.010383037308983857	0.010160828705822678	0.013084147798926499	0.012690862982947068	0.012195237719971616	0.011981629937555622	0.022376719944473718	0.02175503503734545	0.020934521503777455	0.020560259709789714	0.0035146094129333586	0.003138414439289597	0.0030242109535484336	0.003198261116057033
