sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0	0.0024778703771994337	0.002931935978611551	0.002863357094785414	0.002918849204387305	0.004635031229051132	0.0048752763012750765	0.0049381340550439315	0.004740115098642933	0.006512367570604196	0.006736617337885318	0.0067396822918597745	0.0067608593831304095	0.00859611913285983	0.008835566286850479	0.008944212394351008	0.008906005048900868	0.010842340583877225	0.011117950095384327	0.010988324243600845	0.010828799041747612	0.020369775208661966	0.020876787714905573	0.020811441537329296	0.02081307993771051	0.0007589542517166762	0.0008687857373309585	0.0008518149280838861	0.0009401457243701464
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.002654736018107789	0.0030810145266844196	0.003080561016313142	0.0030692045221551462	0.004926725517166232	0.005085708449066239	0.005217816667270233	0.004921554641773995	0.006794218665523077	0.006863651983557838	0.006994869385853031	0.006889472653604239	0.008645543841816383	0.009041468851032094	0.00915089858831589	0.009100722832911802	0.010963120902093908	0.011274170297693783	0.011228836331058534	0.010944352985118266	0.020579252233279607	0.020989686491596247	0.02088968151906724	0.020855218874994218	0.0009122150978740284	0.0010586802382803746	0.0010721627836598646	0.0010591727485045744
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.0027995775164588953	0.0031241221785405487	0.0031432743305754413	0.0031356592628512124	0.004836506902331983	0.0051814432700132244	0.005178308426168834	0.0049607317466668875	0.006643921679922256	0.006970203739179979	0.007015833989935847	0.006947913360676697	0.008745482154536407	0.009082731344046994	0.00916635713353178	0.009097689683722843	0.010881882596938133	0.011198249012239168	0.011102437394159028	0.01093236944212157	0.020576831545301905	0.021098741570727345	0.021035135778449017	0.020824818779861726	0.0008444133268145266	0.00106402401057532	0.0011062277181506507	0.0010719475804600604
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.0029022076536718215	0.0032614594619852257	0.003238620867326791	0.0031738683421472357	0.004938124314078409	0.005313914345506055	0.005311114845590258	0.00506053253438591	0.0068412591983712245	0.007041837818263904	0.007066328441539017	0.006999506145751111	0.008830853031845907	0.009175760627564538	0.009236724243890755	0.009104466248048592	0.01097673720520357	0.011298838392502892	0.011230111027561697	0.010994329412942688	0.020544373976084804	0.021309345352455586	0.02111587869457925	0.020983690733664576	0.0009851831526810646	0.0011254989019681698	0.0011866331939943651	0.0011739377905085357
leech_0.002_1x_1	0.0024777050569172723	0.002687815045324361	0.0028475494562790024	0.0029427700317321377	0.0	0.0	0.0	0.0	0.005772911567225412	0.006036582758862628	0.005951835364927192	0.00581456945365624	0.007716320825292194	0.007752051556320878	0.00778133687840535	0.007758794317115978	0.009823062524192306	0.010138369076701402	0.010184869242269625	0.010063418207305353	0.011734359418397676	0.011793171707174924	0.011831946697638525	0.011689153613258682	0.02167154242027328	0.02206290712059805	0.021962906413950708	0.021974517197897482	0.001667730974523764	0.0019002903524301582	0.001759874902308131	0.0019820704586897588
leech_0.002_2x_1	0.002895360796554905	0.003080691947300032	0.003139782683615743	0.003268479066887711	0.0	0.0	0.0	0.0	0.005966087286918064	0.006307602480987108	0.006272710177223043	0.006111224198196609	0.007974085000223894	0.008060751988050643	0.008178288993776183	0.008066470691521565	0.00986801899453508	0.010233769952968298	0.01035084001258644	0.010260128014048405	0.0119380647378548	0.0121193743951203	0.01220936098931076	0.012041318240435613	0.021480879227757585	0.022065400621396513	0.02201544119888318	0.02202876107985225	0.0019590303002723843	0.002088407594699087	0.0021324298591274306	0.002202515711451143
leech_0.002_4x_1	0.0028145454360266344	0.003064455921807846	0.003142836459175139	0.003229261624860441	0.0	0.0	0.0	0.0	0.005786406914600619	0.006241221157316126	0.0062346444352474216	0.006062443950276095	0.007844272062370298	0.008063535639219596	0.008158010826247241	0.008058148408188885	0.009723501141192699	0.010167234582007195	0.010219008673677173	0.010183465877433705	0.01182450042058314	0.012155492575771299	0.01212011295277228	0.011919783387897682	0.02152257881501689	0.022157032857767375	0.022173450675634466	0.02198328755058497	0.001805481081406657	0.0020402575231724777	0.0021634260513169515	0.00218731303150856
leech_0.002_8x_1	0.0028781817004859835	0.003062053957094905	0.00314402257379602	0.0031735672499443542	0.0	0.0	0.0	0.0	0.005821878487654154	0.006299085043228791	0.006279177854773503	0.005960136181265057	0.007891516462106514	0.008056420885595172	0.008061484869722324	0.007936645730799548	0.0097413820565475	0.010190201085807581	0.010227606361326632	0.010098012711023396	0.01190427413225937	0.01220358089437852	0.012176660166044573	0.011914443472013163	0.021460082420473932	0.022281005440985206	0.022041489474587592	0.021953163343585914	0.0019540459823946554	0.0020991422533894665	0.002152542112104483	0.00214220074702529
leech_0.004_1x_1	0.004634877479413113	0.004988118704574457	0.004919652283469634	0.005007796769623272	0.005773081965263374	0.006040934828324006	0.005886700329662174	0.005904744804600729	0.0	0.0	0.0	0.0	0.009537383557626207	0.009717641482720194	0.00976165475746425	0.009679912921984262	0.01159712231261307	0.011937811316774682	0.011900388950786567	0.011837363477958327	0.013726217201511057	0.014087098185552031	0.013965917509097573	0.013870744015403027	0.023156661621830197	0.02377114284767196	0.023504421724514352	0.023371659023942573	0.003679348066065799	0.003990721978808653	0.003969296131842458	0.003998397703831506
leech_0.004_2x_1	0.00481415312650139	0.005084745785340223	0.005207168337809501	0.005325492625882582	0.005961402662447433	0.0063070533859726306	0.006273133828903241	0.006313655968743686	0.0	0.0	0.0	0.0	0.009947593779379288	0.010012455057935863	0.010115403411158415	0.010043862721910862	0.011684802146492021	0.012091505969908701	0.012300851289359784	0.012262908979265748	0.014027795388742227	0.014151148729507089	0.01416757292607278	0.014040639248024565	0.023570839861389956	0.023981963742474497	0.024001687413058335	0.024019783645597984	0.003892133169036131	0.0041257965365575815	0.004230926269951467	0.004259569524192484
