sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0	0	2.252620394660454e-05	0.0026307667140674784	0.0026005717555980246	0.002644102239426349	0.002897614194755316	0.004600788071494777	0.004865756249220032	0.0047407633870305554	0.0050011024930509684	0.0064410619507405675	0.0065848905662908574	0.006615881839219684	0.006898403288127186	0.008473975362663033	0.008462824835486216	0.008603650514336647	0.008754221826084874	0.010483061293234064	0.010571269624961688	0.010500102198861772	0.010795583293951805	0.020069597774140413	0.02013534120823679	0.020340711691298696	0.02051002212953046	0.0008214007657252331	0.0007734125856143637	0.0006677149963861817	0.0009692594315030556
leech_0.001_2x_1	0	0.0	0	1.912920650515293e-05	0.0027878070715764425	0.002796414202175135	0.0027685437238440525	0.0029418873255334654	0.004818405322502217	0.004876783819192765	0.004904411754249827	0.00504097788246316	0.006601247358438589	0.006634103046466278	0.00671092839758447	0.006870038318389615	0.00860537215907975	0.008509538333480338	0.008674623595738895	0.008799149963490516	0.010292446857832815	0.010600896305819507	0.010619902890684152	0.010800317235523327	0.02024298286623616	0.020464090635691656	0.02055221478513891	0.02073054996589596	0.0007977234870877314	0.0008246299748895236	0.0008014916319571963	0.0009809475516707744
leech_0.001_4x_1	0	0	0.0	0	0.0026748032236969532	0.0027482167059713625	0.0028413456567693007	0.002912121505378562	0.004937718284669157	0.004823416795464386	0.004889460181123018	0.005024280156165517	0.006586573287087338	0.006771277697643074	0.006783723147972265	0.006938057860226832	0.00856169472796997	0.008644874245985035	0.008767859292413194	0.008833055025734948	0.0103581831128019	0.01067544339116433	0.010629976051648504	0.010828964753646253	0.0201699825614875	0.02050821794564195	0.02051452419631472	0.020729729242395245	0.0007239026185271724	0.0009041390047703768	0.0008116729378111476	0.0009643096374807314
leech_0.001_8x_1	2.252620394660454e-05	1.912920650515293e-05	0	0.0	0.0029000572641116884	0.0029592854368236665	0.0029601889262601544	0.0030834964293720013	0.005109132207533951	0.0050304736279841444	0.00507978598678227	0.005194217610494545	0.006808667166996685	0.006977999510403121	0.0069857501143437695	0.007086907489036398	0.00875008006919753	0.008854688506065633	0.008889934939885102	0.009005921082848256	0.010634776699261828	0.01086160562664118	0.010836590433817017	0.011014475573179583	0.02055574253192316	0.020701579895643474	0.020819221634987395	0.020967596293619106	0.0010116572196544604	0.0010433721373545035	0.0009440523736328199	0.0011243876622286653
leech_0.002_1x_1	0.0026307667140674784	0.0027878070715764425	0.0026748032236969532	0.0029000572641116884	0.0	0	0	1.9789579592699447e-05	0.005515962930749407	0.005778903343450881	0.005760991178196839	0.006037869484198821	0.007493788179252503	0.007830348762434935	0.007638268317820329	0.007850674362643972	0.009561707123656782	0.009659524131023778	0.009679728041730007	0.009892599759442788	0.011184838421284371	0.011581474115450408	0.011489991434351587	0.011690219532516699	0.021207420158856682	0.02136763237700634	0.021454789128157015	0.021686060561522447	0.0015277191545567392	0.0017567156273552431	0.0017115009808528203	0.0019497911111924227
leech_0.002_2x_1	0.0026005717555980246	0.002796414202175135	0.0027482167059713625	0.0029592854368236665	0	0.0	0	1.9627808691913273e-05	0.005889854776224168	0.0057804727222499075	0.005867863501640258	0.006006552318269853	0.007583086842850251	0.007682994599997106	0.007728080526527847	0.00786013653212081	0.009575998584002043	0.009531560460594557	0.009687700036211	0.009782366296313016	0.011464161722173127	0.011759170041167333	0.011719219120514546	0.011850660281585879	0.021181654884956935	0.021519624031124618	0.0215481676357967	0.021736705552827473	0.0017155283260839038	0.0017849373597600415	0.0017914334052201442	0.001968497593240026
leech_0.002_4x_1	0.002644102239426349	0.0027685437238440525	0.0028413456567693007	0.0029601889262601544	0	0	0.0	0	0.006076525309238634	0.005841617197366089	0.005864994320564421	0.006011590682624246	0.0076675944630324455	0.007784592125898437	0.007776513194967416	0.007949616534057347	0.009518610314865006	0.009591076867603743	0.00970773056889862	0.009822180497583544	0.011435255976512626	0.011704967957370305	0.011579648231956896	0.011773178850019383	0.021218654638934353	0.02158922380903261	0.02155980714097827	0.021778523738474775	0.0017207047385568996	0.0018770787204939188	0.0018023772586354125	0.0019515443656854536
leech_0.002_8x_1	0.002897614194755316	0.0029418873255334654	0.002912121505378562	0.0030834964293720013	1.9789579592699447e-05	1.9627808691913273e-05	0	0.0	0.006163841566986794	0.006033029019443359	0.006016925945436458	0.006136624166873883	0.00782314941850315	0.007994260572171341	0.007972960472637514	0.008100012604909224	0.009712883536652561	0.009775553044844232	0.009872681469901834	0.009971605888104085	0.011653530156373049	0.011908897123711348	0.011796033900186687	0.01198372521534219	0.021547930262172277	0.021736957156206604	0.02180357949693079	0.021950772866291435	0.0019755707612948425	0.0019795550918134674	0.00190432321563061	0.0020812820159900047
leech_0.004_1x_1	0.004600788071494777	0.004818405322502217	0.004937718284669157	0.005109132207533951	0.005515962930749407	0.005889854776224168	0.006076525309238634	0.006163841566986794	0.0	0	0	8.855719353217939e-05	0.009402932464744662	0.009803182678994715	0.009870637756150269	0.01006671495048328	0.011375158161357812	0.011643785325745726	0.011781870763042712	0.01195452936936503	0.013404560455790526	0.013662581623326675	0.013540541995876065	0.013948708794288	0.022727125617740707	0.023267341103542116	0.023285865887699098	0.023597923226742812	0.00380678658814948	0.003844648311736587	0.003945460186630445	0.004132223886694764
leech_0.004_2x_1	0.004865756249220032	0.004876783819192765	0.004823416795464386	0.0050304736279841444	0.005778903343450881	0.0057804727222499075	0.005841617197366089	0.006033029019443359	0	0.0	0	6.010086448327012e-05	0.009692665806312672	0.009757696551116801	0.009746781342949151	0.00996070157175799	0.011688016885929575	0.011543314590308551	0.011676216939757622	0.011892698085898767	0.013235451670390641	0.013525532255815098	0.01341495767499623	0.013773929659938178	0.022958185997793423	0.02339372499356207	0.023390980440142206	0.02363589570913638	0.0037946809851669983	0.003910157095753264	0.0037702987074618166	0.004077375745933254
