sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0019664642710520534	0.001983505991829763	0.0013494945047202536	0.001688039290948812	0.004264365804101008	0.004099625983710184	0.0032050366724652203	0.0034092749942157673	0.0062951130016713425	0.0060107481544646735	0.005111150861979335	0.005102666019980489	0.00811983744066584	0.0076622990603415694	0.0065916239106486516	0.006678014684246206	0.00997103021127362	0.009342083237508493	0.008361176335419216	0.008391955249381217	0.018866799569641164	0.01810900570973799	0.017239882449159815	0.01721777121911094	0.0	0.0	0.0	0.0
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.002163864560609943	0.001998083803494788	0.0012183337693964604	0.001672945961848975	0.0043732132935631355	0.003963000671212062	0.0031336783246661225	0.0033372358683148675	0.006189818457880023	0.005845452356658597	0.004899877390876747	0.005115791952432342	0.008499863061982691	0.0076539833951824645	0.006755249067582065	0.006853296122269838	0.010332272737219251	0.009458091046485173	0.008496464428550296	0.008481979876708325	0.019364669842637773	0.018291590290599968	0.01740855836233722	0.017477774269898466	0.0	0.0	0.0	0.0
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0015999362642754068	0.0014107774179614862	0.000895623883279562	0.0018682048116742229	0.0038630610038035895	0.003449737556686533	0.0027093693259606353	0.0035492714290065452	0.005807188638057698	0.005376434584203782	0.004533877457890002	0.005318346458618479	0.00807013278538591	0.007214024376145973	0.006259305890417558	0.007090886533636446	0.00996283791868556	0.009018158071207894	0.00813901454031355	0.008791134932036659	0.019266905234062336	0.01817875137039563	0.017270178988483615	0.017945269890253537	0.0	0.0	0.0	0.0
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0018881014505559995	0.0018068717007167932	0.0018617537963591603	0.003975322021888657	0.004244851032283678	0.003782991309868085	0.0036822524809583482	0.00557484855671083	0.006129533160890918	0.005825959912525923	0.005415609446855952	0.0073159993259096275	0.008476111026145818	0.007715306496287332	0.007193866555710494	0.009076712401001634	0.010500754363127942	0.009472830946457473	0.00900729148846909	0.010780664040532004	0.019698687993442463	0.018736290650627725	0.0181526011325742	0.019751198005164287	0.0	0.0	0.0	0.0023045310937684278
moss_0.002_1x_1	0.0019629592012311535	0.0022169377012835885	0.0016073063819505742	0.0017985631732714057	0.0	0.0	0.0	0.0	0.005231398565007398	0.004975990944922349	0.004223434167498034	0.004264786516243966	0.007112612513086399	0.0068720886235666325	0.0058752736271500735	0.0059982303055389685	0.009135800404067895	0.008704398942630602	0.007767038370390126	0.00785397377138329	0.01073726882886226	0.010125562522311948	0.009361544188637617	0.009364196437461112	0.019496994050569944	0.018836159656262397	0.01793932888931357	0.017949003475738787	0.000965718727636448	0.0007438178047389189	0.0006493597633279038	0.0010035189593008984
moss_0.002_2x_1	0.001930493675966043	0.00199580065590416	0.0013897637435834503	0.0017068021841953394	0.0	0.0	0.0	0.0	0.005194508509000483	0.004804157766457882	0.004105006329540383	0.004257919903792165	0.007142956015760875	0.006743767377296467	0.005751976416163119	0.005968578248078244	0.009277792665646555	0.008590052307047298	0.007552674392550893	0.007637697329618631	0.011163966921394259	0.010153360706847584	0.009224433347476304	0.009236071321296793	0.019936515083050294	0.01905978213980569	0.017963531836698042	0.018056790946334386	0.0006930622170170893	0.0005931514323089782	0.00046117448798402733	0.0009399378769693762
moss_0.002_4x_1	0.0013389836537035836	0.0012336951151683572	0.0008945205991193043	0.001799087699909294	0.0	0.0	0.0	0.0	0.00463784693479394	0.004222985817006977	0.003595364218424572	0.0042996976401478045	0.006645645105863612	0.006152740027581489	0.005269849929655389	0.006058808659383475	0.008839956554849959	0.007991984167404874	0.007156345023778863	0.00784236521024467	0.010529843214633567	0.009749489989895499	0.008843077618619109	0.009498761612369898	0.01972596601498261	0.018671224873554437	0.01776918859753726	0.018236210613258558	0.0	0.0	0.0	0.000986024163676657
moss_0.002_8x_1	0.0017665495536756907	0.0017672283561315006	0.0019294270595494967	0.003972936524576842	0.0	0.0	0.0	0.0	0.00510452917871598	0.00461266882388637	0.004483167550541279	0.006399435722691063	0.00706346512114703	0.006671216711798079	0.006231626746214791	0.007999642795983234	0.009290638788760562	0.008522283211449317	0.008060714939578332	0.009881305481742236	0.011112290562093965	0.010258379541387164	0.009701846368718063	0.011442603526431054	0.02059445071012075	0.01956763843631865	0.018843324528748782	0.020314713841741733	0.0006001809307044813	0.0004364541634773268	0.0011582905765994689	0.003138152269987469
moss_0.004_1x_1	0.004244250852243634	0.004470544501748386	0.0038750679238470096	0.004039577500041604	0.005215978951382208	0.005317772855386806	0.004662118935866774	0.00486769025948971	0.0	0.0	0.0	0.0	0.008997229689545545	0.009103747472780584	0.008182503970008914	0.008079076146172384	0.01086298241197722	0.01075181435385693	0.009843222921416959	0.009975429226896879	0.01270593365818535	0.01240265432342222	0.011531506370966496	0.011396216139394894	0.02117555259028236	0.021070291865148687	0.02021791083148884	0.020121337496295088	0.002991670110494401	0.0030449770091204357	0.0030366705904760582	0.003273286874301295
moss_0.004_2x_1	0.00398112536881054	0.003952252755240251	0.003395042627629076	0.0035714265113729713	0.00483919557795356	0.00479658683100116	0.004162785119562881	0.0043608809582847624	0.0	0.0	0.0	0.0	0.008981273187180634	0.008686648061574584	0.007678677406220219	0.007615402116424539	0.010950035958367197	0.010363594295601491	0.009389782692203374	0.00937867311413279	0.012744331925548889	0.012125958877210566	0.011165255985381855	0.011011914886313262	0.021470900517291055	0.02064697563383385	0.019649516419432585	0.019691648295815288	0.0026742521114648883	0.002454182985288097	0.0024491010968792494	0.0026802102405495834
moss_0.004_4x_1	0.003164174151339836	0.0031610098756975668	0.0026982288495279905	0.0035489196541085262	0.004174235046418307	0.004144302368036634	0.003585006129456554	0.004324672046414462	0.0	0.0	0.0	0.0	0.008404291056706875	0.007883673998941434	0.007041607500939841	0.007674183086793741	0.010581481644052709	0.009763945188556182	0.008750147524356306	0.009577101549279916	0.01227036448297535	0.011421128224601368	0.010547731543991823	0.011079654416008161	0.021359991909656685	0.020316893796142092	0.0194301145615238	0.019984940382212005	0.002039844688061727	0.0018361685574943064	0.001819251402307453	0.0026553471368936698
moss_0.004_8x_1	0.0035551141663969095	0.0035169660882796642	0.0036605261290876966	0.0055665284362025275	0.0044522059070241675	0.004490234919517005	0.004439357475933985	0.006393716475032334	0.0	0.0	0.0	0.0	0.008644323749747558	0.008244722684162768	0.00791352425326625	0.009596310213983005	0.010859403078462272	0.010139387151975945	0.009683993798657432	0.011454686222176186	0.01264801612568552	0.01192209009614661	0.011450365617351287	0.013130555831323793	0.021799071034174933	0.021090719111217435	0.02035434621326829	0.021813279154196938	0.002138094509013315	0.002151678943932438	0.0028247707193190187	0.004671760336334578
moss_0.006_1x_1	0.0062497169280770265	0.006314963741245886	0.005817123369049891	0.005826554748141508	0.007073796331671686	0.007297877603560801	0.0066710762678947105	0.006728318789036874	0.008974552391999308	0.009194844882950345	0.008476589892034458	0.008260312279738547	0.0	0.0	0.0	0.0	0.012644806140237318	0.012718907286293046	0.011655693461071636	0.011359814061184196	0.014506736119279549	0.014228092451432476	0.013369401381260568	0.012908700339413772	0.022717151599069414	0.022343417095812192	0.02149656555673686	0.021142802086524103	0.005197268778255056	0.0049633537465356104	0.005008815479109885	0.005083728497479464
moss_0.006_2x_1	0.00582731382864621	0.005822875997931498	0.0052878192806560045	0.00549931557791646	0.006672204139831935	0.006725341939018268	0.006061055741299739	0.006306023530906639	0.008860053781076866	0.008676556447933928	0.007795023534273566	0.007810602829276545	0.0	0.0	0.0	0.0	0.012440238958091683	0.012249127604957945	0.011074736002591613	0.011039013546664048	0.014265544927494876	0.01363219486673775	0.012876787470958936	0.012645120454041528	0.02274436489873211	0.022129949796459533	0.02116962564770872	0.02109310848602464	0.004686830928731261	0.004486747218497677	0.004371272138475334	0.0046079518673918475
moss_0.006_4x_1	0.005034616306654883	0.004935216443264036	0.004511006309060771	0.005216063635318732	0.005794604050225884	0.005798522656004919	0.005249700745039589	0.006007352357742625	0.008083979355668338	0.007749130013962876	0.007034853456396705	0.00763943178720969	0.0	0.0	0.0	0.0	0.01205420040801306	0.01151424031930588	0.010479874018119882	0.01103976167524227	0.013862870943720514	0.012913819451480629	0.01208767226940586	0.012554596548855625	0.022535101952241628	0.021707687401365812	0.020948490359529545	0.02135517949197193	0.003896716177670956	0.003512791990850772	0.0037126396036555385	0.0043322024279765035
moss_0.006_8x_1	0.005303948726706776	0.005379413890230241	0.005478117025173633	0.007299256682562756	0.00624178344930865	0.006280619487400785	0.006247645368692525	0.007986101964692606	0.008418874164785692	0.008019696942113155	0.0079340172668029	0.009588632465213801	0.0	0.0	0.0	0.0	0.012392369155387958	0.011928230290057294	0.011361058221392252	0.013030265473543667	0.01429413921236701	0.013497480502151564	0.012905716229862835	0.01445437612145891	0.023185713167067103	0.022460979132345685	0.02187602406196808	0.023126834842781167	0.0041236213219043895	0.004037391549135501	0.004747923785967858	0.00652210854466311
moss_0.008_1x_1	0.008029867808268205	0.0086433194149136	0.008062323184102034	0.008037642129068911	0.009050642868665252	0.009447397737103333	0.00884944719229446	0.008827106023598172	0.010793557028536956	0.011172243809678626	0.010642346470558714	0.010349530666609843	0.01259592110272435	0.012711136262180562	0.012145857566461462	0.011843100276025566	0.0	0.0	0.0	0.0	0.016169427559161082	0.01602890252428885	0.015435889618181285	0.01518478591886952	0.02416957450945216	0.02419524147116861	0.02339994982351171	0.023315680079533052	0.006943515497716927	0.007256789589595776	0.007098654521242973	0.007336298569229583
moss_0.008_2x_1	0.007419545670996463	0.0076180871021203625	0.007092447859008597	0.007283290754862964	0.008441008561876398	0.008559416914203796	0.007869777527197589	0.008056044715664777	0.010452150297539894	0.010342818420692478	0.009649981689013928	0.009605682628380047	0.012391099337100515	0.01223876781072113	0.0113960093275934	0.011323689016399604	0.0	0.0	0.0	0.0	0.016050241035804613	0.015418380455901772	0.014596097168947423	0.014464477189575164	0.023968232774470893	0.023660448041237965	0.022737349462426837	0.02276938235470337	0.006288934314041899	0.0062396009031906955	0.006191044248972985	0.0064384055961620905
moss_0.008_4x_1	0.006482104204275012	0.006795667854124488	0.006223319501176565	0.006925900584353227	0.0076465021484043594	0.007604609463347984	0.007123909385530021	0.007767413412850674	0.009708762199478322	0.009464829967610918	0.008735362648823302	0.009344573254288979	0.011516098475248626	0.011171961946354244	0.010472193963606269	0.010976768086154798	0.0	0.0	0.0	0.0	0.015329184409521725	0.014749641655100542	0.013919903401305745	0.01427673008277083	0.02395525755301522	0.023184779385553862	0.02245807030638037	0.02277027477241554	0.005433603742068701	0.005414547258951554	0.005426574937968505	0.006122006883800439
moss_0.008_8x_1	0.0069209438759436194	0.007191182804821452	0.0072947934147607465	0.009048733517723	0.008147146669117257	0.008020293196979375	0.008076610148801502	0.009856724998896655	0.010363040772096432	0.009855864585415467	0.00988844995044662	0.01143639188466962	0.011821376617455982	0.011605466702267059	0.011406692541189862	0.013019861684211572	0.0	0.0	0.0	0.0	0.01580253517340611	0.015189357900524888	0.014675152362271559	0.01620757109589304	0.02484127522062474	0.023919459727772117	0.023383730903131658	0.024761428339164775	0.0057271187277608175	0.0059473743820551185	0.006454707688314134	0.008226237486984691
moss_0.01_1x_1	0.009855354520593771	0.010503666518906331	0.0099556480651101	0.009967336815979192	0.010631263825092005	0.011364503029196006	0.010542319876900469	0.010565862447747746	0.012617571708607018	0.012997867324946292	0.012341004672837042	0.01206170687895461	0.014442170223888773	0.014569712561847883	0.01396782260587161	0.013668778510404891	0.016159349115738315	0.016409174911675314	0.015466734283538	0.015149364202493755	0.0	0.0	0.0	0.0	0.025900589031451076	0.025880431690165913	0.025250145064187317	0.024842434267635303	0.008846424306504131	0.009225112052470077	0.009013696102633134	0.00921741145339716
moss_0.01_2x_1	0.009037016626289853	0.009407192009368553	0.008863681439636862	0.008943380292312232	0.009809733019065145	0.010110011245896432	0.009597429477122076	0.009697923752557024	0.012045689625188812	0.012093079209192763	0.011283629773749915	0.011295264925052562	0.013849095540861181	0.01361094269281853	0.012775627747670123	0.012812573689007957	0.015656838462930932	0.015407386071573737	0.014608268881330554	0.014446450411764445	0.0	0.0	0.0	0.0	0.025602918089899316	0.02510120328941186	0.02430660963749177	0.024285574376905504	0.007787789375832937	0.008136413871261917	0.007929579232875869	0.008195195331295294
moss_0.01_4x_1	0.0082091414494005	0.00853814423313881	0.008087243184426413	0.008668958839487439	0.009202504373168188	0.009278052973963792	0.008797478157502718	0.009345425399204115	0.011357466667079345	0.011242604189730375	0.010523150971868353	0.011045221940838084	0.013190854555689342	0.012976298585322104	0.012071016031163534	0.012464293299901459	0.015276250651420659	0.014716625525956992	0.013910918772837955	0.014191127326826154	0.0	0.0	0.0	0.0	0.025343265624812778	0.02468095709768577	0.023927628154140727	0.024266207306469202	0.007127205970430659	0.007220604423993322	0.0073996109281193765	0.007950274080537695
moss_0.01_8x_1	0.008665469503767563	0.008877163015898918	0.009028965228649866	0.010734808413216524	0.009680221899791966	0.009673867145196004	0.009766275264104618	0.01140071177203575	0.011800007008942336	0.01154272052957305	0.011420957789837694	0.013094222923246943	0.013388417276629575	0.013260730089406049	0.012950458387635148	0.014425921393619794	0.015792513538877527	0.015170114092415423	0.014733427185764326	0.01618866351234232	0.0	0.0	0.0	0.0	0.02628852567194366	0.025522413867492964	0.025072198753027217	0.0260930005554883	0.007458341739495482	0.007733379834791877	0.008267822008489733	0.009961515634646886
moss_0.02_1x_1	0.01864066515193095	0.019681216019556826	0.01928973396562805	0.01879160569646013	0.019295188216118617	0.020286241506458146	0.019782354179839694	0.019677540714277568	0.021015004445024663	0.02188250140710582	0.02150587426288292	0.02087544780561885	0.022599005212090205	0.023207144554943302	0.02271973333581712	0.022249522927372395	0.02413201703634598	0.024475622072203627	0.02417662678744052	0.02388806108937889	0.02587597196751626	0.02616068091714631	0.025599967768934112	0.025345501215192138	0.0	0.0	0.0	0.0	0.017544305285802374	0.01830697710990178	0.018457540303718465	0.0183198913195586
moss_0.02_2x_1	0.01749638709640507	0.018179724376415476	0.017882365936559043	0.017743798737375686	0.018227380560695276	0.018963684531623323	0.018392808650827222	0.018553684681307785	0.020444635739283505	0.02057383824615384	0.020081297217918848	0.020035500391657045	0.021730130173277844	0.02207623656795257	0.021481790174646163	0.021372339442815736	0.0236158651470323	0.02362242133797742	0.022965273664354743	0.022797347732008453	0.02527928689552003	0.025078243949379974	0.024467746766955276	0.02437787033538831	0.0	0.0	0.0	0.0	0.01676303058174838	0.016974826890036265	0.01713801471987124	0.017148071473807747
moss_0.02_4x_1	0.016862917844602476	0.01745044479576092	0.01714548292867804	0.017481900598869022	0.017571952239812536	0.01802354538603521	0.017661417305127297	0.018161921026560397	0.01984935053790536	0.019739114302399028	0.019365198256551263	0.01964370545204411	0.021149096983232835	0.021285094999920106	0.02089781707145344	0.02113705298279772	0.023098341168159932	0.022875703719870237	0.022419690909773103	0.022619968524378253	0.024937676526876756	0.024467401298974855	0.02390176208390947	0.0242917166275886	0.0	0.0	0.0	0.0	0.015837295617263943	0.015963939708068885	0.016338507902336	0.016745416226658566
moss_0.02_8x_1	0.017660443128391042	0.018207997740232518	0.018390742316130217	0.019655856857037295	0.018436491259798807	0.018827395961579958	0.01870943395468408	0.020228223545174118	0.020709235415464402	0.02055119114425761	0.02055384877803932	0.021739208044641568	0.02180714248264078	0.022028241099611753	0.021978722021623234	0.023066156239197666	0.024124925793106412	0.023785888923704607	0.023446801256965875	0.024715668547493456	0.02570893242280818	0.025376153227936453	0.02499743697518875	0.026074169688852573	0.0	0.0	0.0	0.0	0.01649331167104785	0.01687179402229583	0.01765515189101469	0.019048637065999675
moss_0.0_1x_1	0.0	0.0	0.0	0.0	0.000968841630944114	0.0007128035678069432	0.0	0.0005737257879741085	0.0030102165086247773	0.002756666653509174	0.0020676452859738847	0.002050787163397477	0.00524258624369875	0.004839653533657943	0.003958896132401347	0.003969033175026574	0.007031553735693638	0.006501998383527986	0.005529941149155508	0.005528961274960524	0.008963157280299651	0.008059855178433478	0.007265346193293313	0.007227024743989875	0.017781682805422888	0.017371884244612296	0.016208495089437832	0.016093720608993382	0.0	0.0	0.0	0.0
moss_0.0_2x_1	0.0	0.0	0.0	0.0	0.0007302425873582491	0.0005967547145540872	0.0	0.00041494924410772775	0.0029957564112625987	0.002472896730124593	0.001827997324227936	0.0020504080862129717	0.004892481919207094	0.004525994360728139	0.0035022736571603107	0.0038557890480340334	0.007176289212384992	0.006299211421445319	0.005404880281774943	0.0056919945795505305	0.00912437356568475	0.00821954704097583	0.007215416058334968	0.007420545037831751	0.018104160783368718	0.017157954605287802	0.015991007708007734	0.016261536266725305	0.0	0.0	0.0	0.0
moss_0.0_4x_1	0.0	0.0	0.0	0.0	0.000647772848483737	0.0004688851885887485	0.0	0.0011226524688422686	0.003033398539539911	0.0024924404275318526	0.0018288331188386251	0.0027415906789245276	0.005010113983658773	0.00445134206222893	0.0037356644453360207	0.004613994536249336	0.007119840645772278	0.006306672974614285	0.005464068564050899	0.006280315318974938	0.00903772013189741	0.008079855105912378	0.007455246181838542	0.008057825027085479	0.0184654569596155	0.017445494038856594	0.016475034262754783	0.017243667103530577	0.0	0.0	0.0	0.0
moss_0.0_8x_1	0.0	0.0	0.0	0.002305521249736118	0.0010553430579641157	0.0009962041348563382	0.0010210668502106809	0.0031413878237890793	0.003445414245277392	0.002842439645220398	0.0027570735901001515	0.004680761144800392	0.005356749225159394	0.004887485831803234	0.004501129694293557	0.006539880133567977	0.007748436862160531	0.006828126180835839	0.006363256984008909	0.00825522674077921	0.009725503361920814	0.00868968131974862	0.008266074521611716	0.010008384381278745	0.01922489152771511	0.018123355361859564	0.017398966440080266	0.019148947906127516	0.0	0.0	0.0	0.0
